,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_67686,0.0,0.0,0.0004775,0.0021485,0.00558,0.0012535
segment_67687,0.0,0.0,0.000609,0.003125,0.0080125,0.0017265
segment_67688,0.0,0.0,0.000798,0.00464,0.011205,0.0024085
segment_67689,0.0,0.0,0.00102825,0.00655,0.015885,0.003325
segment_67690,0.0,0.0,0.001394,0.01571,0.0397,0.0077225
segment_67691,0.0,0.0,0.001913,0.027775,0.062975,0.0126375
segment_67692,0.0,0.0,0.0029175,0.0388,0.077875,0.0162675
segment_67693,0.0,0.0,0.003605,0.043525,0.086375,0.01797
segment_67694,0.0,0.0,0.0027175,0.04105,0.082325,0.016545
segment_67695,0.0,0.0,0.000509,0.025125,0.061625,0.011455
segment_67696,0.0,0.0,0.0,0.00146875,0.0140125,0.002403
segment_67697,0.0,0.0,1.8395e-05,9.88e-05,0.0001591,5.8125e-05
segment_67698,0.0,0.0,0.0,0.0,0.0,0.0
segment_67699,0.0,0.0,0.0,0.0,0.0,0.0
segment_67700,0.0,0.0,0.0,0.0,0.0,0.0
