,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID
segment_247355,-117.851737,33.820801,-117.851971,33.820096,-117.851854,33.820449
segment_247356,-117.851971,33.820096,-117.852204,33.819391,-117.852087,33.819744
segment_247356,-117.851971,33.820096,-117.852204,33.819391,-117.852087,33.819744
segment_247357,-117.852204,33.819391,-117.852438,33.818686,-117.852321,33.819039
segment_247357,-117.852204,33.819391,-117.852438,33.818686,-117.852321,33.819039
segment_247358,-117.852438,33.818686,-117.852672,33.817981,-117.852555,33.818334
segment_247358,-117.852438,33.818686,-117.852672,33.817981,-117.852555,33.818334
segment_247359,-117.852672,33.817981,-117.852946,33.817153,-117.852809,33.817567
segment_247359,-117.852672,33.817981,-117.852946,33.817153,-117.852809,33.817567
segment_247360,-117.852946,33.817153,-117.85322,33.816324,-117.853083,33.816738
segment_247360,-117.852946,33.817153,-117.85322,33.816324,-117.853083,33.816738
segment_247361,-117.85322,33.816324,-117.853494,33.815496,-117.853357,33.81591
segment_247361,-117.85322,33.816324,-117.853494,33.815496,-117.853357,33.81591
segment_247362,-117.853494,33.815496,-117.85378,33.814701,-117.853637,33.815098
segment_247362,-117.853494,33.815496,-117.85378,33.814701,-117.853637,33.815098
segment_247363,-117.85378,33.814701,-117.854066,33.813907,-117.853923,33.814304
segment_247363,-117.85378,33.814701,-117.854066,33.813907,-117.853923,33.814304
segment_247364,-117.854066,33.813907,-117.854351,33.813112,-117.854208,33.81351
segment_247364,-117.854066,33.813907,-117.854351,33.813112,-117.854208,33.81351
segment_247365,-117.854351,33.813112,-117.854645,33.812437,-117.854498,33.812775
segment_247365,-117.854351,33.813112,-117.854645,33.812437,-117.854498,33.812775
segment_247366,-117.854645,33.812437,-117.85494,33.811763,-117.854792,33.8121
segment_247366,-117.854645,33.812437,-117.85494,33.811763,-117.854792,33.8121
segment_247367,-117.85494,33.811763,-117.855234,33.811088,-117.855087,33.811425
segment_247367,-117.85494,33.811763,-117.855234,33.811088,-117.855087,33.811425
segment_247368,-117.855234,33.811088,-117.855577,33.810324,-117.855405,33.810706
segment_247368,-117.855234,33.811088,-117.855577,33.810324,-117.855405,33.810706
segment_247369,-117.855577,33.810324,-117.85592,33.80956,-117.855748,33.809942
segment_247369,-117.855577,33.810324,-117.85592,33.80956,-117.855748,33.809942
segment_247370,-117.85592,33.80956,-117.856263,33.808795,-117.856092,33.809178
segment_247370,-117.85592,33.80956,-117.856263,33.808795,-117.856092,33.809178
segment_247371,-117.856263,33.808795,-117.856545,33.808138,-117.856404,33.808467
segment_247371,-117.856263,33.808795,-117.856545,33.808138,-117.856404,33.808467
segment_247372,-117.856545,33.808138,-117.856827,33.80748,-117.856686,33.807809
segment_247372,-117.856545,33.808138,-117.856827,33.80748,-117.856686,33.807809
segment_247373,-117.856827,33.80748,-117.857169,33.806671,-117.856998,33.807075
segment_247373,-117.856827,33.80748,-117.857169,33.806671,-117.856998,33.807075
segment_247374,-117.857169,33.806671,-117.857386,33.805975,-117.857278,33.806323
segment_247374,-117.857169,33.806671,-117.857386,33.805975,-117.857278,33.806323
segment_247375,-117.857386,33.805975,-117.857464,33.805425,-117.857425,33.8057
segment_247375,-117.857386,33.805975,-117.857464,33.805425,-117.857425,33.8057
segment_247376,-117.857464,33.805425,-117.857477,33.804568,-117.857471,33.804997
segment_247376,-117.857464,33.805425,-117.857477,33.804568,-117.857471,33.804997
segment_247377,-117.857477,33.804568,-117.85749,33.803711,-117.857483,33.80414
segment_247377,-117.857477,33.804568,-117.85749,33.803711,-117.857483,33.80414
segment_247378,-117.85749,33.803711,-117.857493,33.802962,-117.857491,33.803336
segment_247378,-117.85749,33.803711,-117.857493,33.802962,-117.857491,33.803336
segment_247379,-117.857493,33.802962,-117.857495,33.802212,-117.857494,33.802587
segment_247379,-117.857493,33.802962,-117.857495,33.802212,-117.857494,33.802587
segment_247380,-117.857495,33.802212,-117.857498,33.801463,-117.857497,33.801837
segment_247380,-117.857495,33.802212,-117.857498,33.801463,-117.857497,33.801837
segment_247381,-117.857498,33.801463,-117.857501,33.800672,-117.857499,33.801067
segment_247381,-117.857498,33.801463,-117.857501,33.800672,-117.857499,33.801067
segment_247382,-117.857501,33.800672,-117.857503,33.799881,-117.857502,33.800277
segment_247382,-117.857501,33.800672,-117.857503,33.799881,-117.857502,33.800277
segment_247383,-117.857503,33.799881,-117.857506,33.799091,-117.857504,33.799486
segment_247383,-117.857503,33.799881,-117.857506,33.799091,-117.857504,33.799486
segment_247384,-117.857506,33.799091,-117.857504,33.798441,-117.857505,33.798766
segment_247384,-117.857506,33.799091,-117.857504,33.798441,-117.857505,33.798766
segment_247385,-117.857504,33.798441,-117.857502,33.797792,-117.857503,33.798117
segment_247385,-117.857504,33.798441,-117.857502,33.797792,-117.857503,33.798117
segment_247386,-117.857502,33.797792,-117.8575,33.797143,-117.857501,33.797467
segment_247386,-117.857502,33.797792,-117.8575,33.797143,-117.857501,33.797467
segment_247387,-117.8575,33.797143,-117.857492,33.796619,-117.857496,33.796881
segment_247387,-117.8575,33.797143,-117.857492,33.796619,-117.857496,33.796881
segment_247388,-117.857492,33.796619,-117.857484,33.796096,-117.857488,33.796358
segment_247388,-117.857492,33.796619,-117.857484,33.796096,-117.857488,33.796358
segment_247389,-117.857484,33.796096,-117.857315,33.796093,-117.857399,33.796094
segment_247389,-117.857484,33.796096,-117.857315,33.796093,-117.857399,33.796094
segment_247390,-117.857315,33.796093,-117.85733,33.795597,-117.857323,33.795845
segment_247390,-117.857315,33.796093,-117.85733,33.795597,-117.857323,33.795845
segment_247391,-117.85733,33.795597,-117.857346,33.795101,-117.857338,33.795349
segment_247391,-117.85733,33.795597,-117.857346,33.795101,-117.857338,33.795349
segment_247392,-117.857346,33.795101,-117.856369,33.795105,-117.856857,33.795103
segment_247392,-117.857346,33.795101,-117.856369,33.795105,-117.856857,33.795103
segment_247393,-117.856369,33.795105,-117.856379,33.794291,-117.856374,33.794698
segment_247393,-117.856369,33.795105,-117.856379,33.794291,-117.856374,33.794698
segment_247394,-117.856379,33.794291,-117.85639,33.793476,-117.856385,33.793883
segment_247394,-117.856379,33.794291,-117.85639,33.793476,-117.856385,33.793883
segment_247395,-117.85639,33.793476,-117.8564,33.792662,-117.856395,33.793069
segment_247395,-117.85639,33.793476,-117.8564,33.792662,-117.856395,33.793069
segment_247396,-117.8564,33.792662,-117.856428,33.792018,-117.856414,33.79234
segment_247396,-117.8564,33.792662,-117.856428,33.792018,-117.856414,33.79234
segment_247397,-117.856428,33.792018,-117.856316,33.791733,-117.856372,33.791875
segment_247397,-117.856428,33.792018,-117.856316,33.791733,-117.856372,33.791875
segment_247398,-117.856316,33.791733,-117.856316,33.791234,-117.856316,33.791483
segment_247398,-117.856316,33.791733,-117.856316,33.791234,-117.856316,33.791483
segment_247399,-117.856316,33.791234,-117.856316,33.790734,-117.856316,33.790984
segment_247399,-117.856316,33.791234,-117.856316,33.790734,-117.856316,33.790984
segment_247400,-117.856316,33.790734,-117.856312,33.790223,-117.856314,33.790479
segment_247400,-117.856316,33.790734,-117.856312,33.790223,-117.856314,33.790479
segment_247401,-117.856312,33.790223,-117.856308,33.789711,-117.85631,33.789967
segment_247401,-117.856312,33.790223,-117.856308,33.789711,-117.85631,33.789967
segment_247402,-117.856308,33.789711,-117.857071,33.789709,-117.856689,33.78971
segment_247402,-117.856308,33.789711,-117.857071,33.789709,-117.856689,33.78971
segment_247403,-117.857071,33.789709,-117.857834,33.789707,-117.857452,33.789708
segment_247403,-117.857071,33.789709,-117.857834,33.789707,-117.857452,33.789708
segment_247404,-117.857834,33.789707,-117.858536,33.789669,-117.858185,33.789688
segment_247404,-117.857834,33.789707,-117.858536,33.789669,-117.858185,33.789688
segment_247405,-117.858536,33.789669,-117.859112,33.789673,-117.858824,33.789671
segment_247405,-117.858536,33.789669,-117.859112,33.789673,-117.858824,33.789671
segment_247406,-117.859112,33.789673,-117.859688,33.789677,-117.8594,33.789675
segment_247406,-117.859112,33.789673,-117.859688,33.789677,-117.8594,33.789675
segment_247407,-117.859688,33.789677,-117.859683,33.788927,-117.859686,33.789302
segment_247407,-117.859688,33.789677,-117.859683,33.788927,-117.859686,33.789302
segment_247408,-117.859683,33.788927,-117.859679,33.788178,-117.859681,33.788553
segment_247408,-117.859683,33.788927,-117.859679,33.788178,-117.859681,33.788553
segment_247409,-117.859679,33.788178,-117.859674,33.787429,-117.859676,33.787804
segment_247409,-117.859679,33.788178,-117.859674,33.787429,-117.859676,33.787804
segment_247410,-117.859674,33.787429,-117.859678,33.786821,-117.859676,33.787125
segment_247410,-117.859674,33.787429,-117.859678,33.786821,-117.859676,33.787125
segment_247411,-117.859678,33.786821,-117.859682,33.786212,-117.85968,33.786516
segment_247411,-117.859678,33.786821,-117.859682,33.786212,-117.85968,33.786516
segment_247412,-117.859682,33.786212,-117.859691,33.785563,-117.859687,33.785887
segment_247412,-117.859682,33.786212,-117.859691,33.785563,-117.859687,33.785887
segment_247413,-117.859691,33.785563,-117.859701,33.784913,-117.859696,33.785238
segment_247413,-117.859691,33.785563,-117.859701,33.784913,-117.859696,33.785238
segment_247414,-117.859701,33.784913,-117.859711,33.784264,-117.859706,33.784588
segment_247414,-117.859701,33.784913,-117.859711,33.784264,-117.859706,33.784588
segment_247415,-117.859711,33.784264,-117.859672,33.784115,-117.859692,33.784189
segment_247415,-117.859711,33.784264,-117.859672,33.784115,-117.859692,33.784189
segment_247416,-117.859672,33.784115,-117.859677,33.783425,-117.859675,33.78377
segment_247416,-117.859672,33.784115,-117.859677,33.783425,-117.859675,33.78377
segment_247417,-117.859677,33.783425,-117.859681,33.782736,-117.859679,33.783081
segment_247417,-117.859677,33.783425,-117.859681,33.782736,-117.859679,33.783081
segment_247418,-117.859681,33.782736,-117.859689,33.781891,-117.859685,33.782314
segment_247418,-117.859681,33.782736,-117.859689,33.781891,-117.859685,33.782314
segment_247419,-117.859689,33.781891,-117.859697,33.781047,-117.859693,33.781469
segment_247419,-117.859689,33.781891,-117.859697,33.781047,-117.859693,33.781469
segment_247420,-117.859697,33.781047,-117.859705,33.780202,-117.859701,33.780624
segment_247420,-117.859697,33.781047,-117.859705,33.780202,-117.859701,33.780624
segment_247421,-117.859705,33.780202,-117.859698,33.779382,-117.859702,33.779792
segment_247421,-117.859705,33.780202,-117.859698,33.779382,-117.859702,33.779792
segment_247422,-117.859698,33.779382,-117.859691,33.778562,-117.859694,33.778972
segment_247422,-117.859698,33.779382,-117.859691,33.778562,-117.859694,33.778972
segment_247423,-117.859691,33.778562,-117.859662,33.77785,-117.859676,33.778206
segment_247423,-117.859691,33.778562,-117.859662,33.77785,-117.859676,33.778206
segment_247424,-117.859662,33.77785,-117.859632,33.777139,-117.859647,33.777494
segment_247424,-117.859662,33.77785,-117.859632,33.777139,-117.859647,33.777494
segment_247425,-117.859632,33.777139,-117.859603,33.776427,-117.859618,33.776783
segment_247425,-117.859632,33.777139,-117.859603,33.776427,-117.859618,33.776783
segment_247426,-117.859603,33.776427,-117.859607,33.775897,-117.859605,33.776162
segment_247426,-117.859603,33.776427,-117.859607,33.775897,-117.859605,33.776162
segment_247427,-117.859607,33.775897,-117.859612,33.775367,-117.859609,33.775632
segment_247427,-117.859607,33.775897,-117.859612,33.775367,-117.859609,33.775632
segment_247428,-117.859612,33.775367,-117.859612,33.775291,-117.859612,33.775329
segment_247428,-117.859612,33.775367,-117.859612,33.775291,-117.859612,33.775329
segment_247429,-117.859612,33.775291,-117.859566,33.775249,-117.859589,33.77527
segment_247429,-117.859612,33.775291,-117.859566,33.775249,-117.859589,33.77527
segment_247430,-117.859566,33.775249,-117.859028,33.775387,-117.859297,33.775318
segment_247430,-117.859566,33.775249,-117.859028,33.775387,-117.859297,33.775318
segment_247431,-117.859028,33.775387,-117.85849,33.775525,-117.858759,33.775456
segment_247431,-117.859028,33.775387,-117.85849,33.775525,-117.858759,33.775456
segment_247432,-117.85849,33.775525,-117.85751,33.775229,-117.858,33.775377
segment_247432,-117.85849,33.775525,-117.85751,33.775229,-117.858,33.775377
segment_247433,-117.85751,33.775229,-117.856529,33.774933,-117.857019,33.775081
segment_247433,-117.85751,33.775229,-117.856529,33.774933,-117.857019,33.775081
segment_247434,-117.856529,33.774933,-117.85626,33.774341,-117.856394,33.774637
segment_247434,-117.856529,33.774933,-117.85626,33.774341,-117.856394,33.774637
segment_247435,-117.85626,33.774341,-117.856092,33.773715,-117.856176,33.774028
segment_247435,-117.85626,33.774341,-117.856092,33.773715,-117.856176,33.774028
segment_247436,-117.856092,33.773715,-117.856056,33.773324,-117.856074,33.77352
segment_247436,-117.856092,33.773715,-117.856056,33.773324,-117.856074,33.77352
segment_247437,-117.856056,33.773324,-117.855032,33.773319,-117.855544,33.773322
segment_247437,-117.856056,33.773324,-117.855032,33.773319,-117.855544,33.773322
segment_247438,-117.855032,33.773319,-117.854008,33.773313,-117.85452,33.773316
segment_247438,-117.855032,33.773319,-117.854008,33.773313,-117.85452,33.773316
segment_247439,-117.854008,33.773313,-117.853083,33.773308,-117.853545,33.773311
segment_247439,-117.854008,33.773313,-117.853083,33.773308,-117.853545,33.773311
segment_247440,-117.853083,33.773308,-117.853035,33.773308,-117.853059,33.773308
segment_247440,-117.853083,33.773308,-117.853035,33.773308,-117.853059,33.773308
segment_247441,-117.853035,33.773308,-117.852872,33.772681,-117.852953,33.772995
segment_247441,-117.853035,33.773308,-117.852872,33.772681,-117.852953,33.772995
segment_247442,-117.852872,33.772681,-117.852709,33.772055,-117.85279,33.772368
segment_247442,-117.852872,33.772681,-117.852709,33.772055,-117.85279,33.772368
segment_247443,-117.852709,33.772055,-117.852546,33.771429,-117.852627,33.771742
segment_247443,-117.852709,33.772055,-117.852546,33.771429,-117.852627,33.771742
segment_247444,-117.852546,33.771429,-117.85237,33.770762,-117.852458,33.771096
segment_247444,-117.852546,33.771429,-117.85237,33.770762,-117.852458,33.771096
segment_247445,-117.85237,33.770762,-117.852193,33.770096,-117.852281,33.770429
segment_247445,-117.85237,33.770762,-117.852193,33.770096,-117.852281,33.770429
segment_247446,-117.852193,33.770096,-117.852017,33.769429,-117.852105,33.769763
segment_247446,-117.852193,33.770096,-117.852017,33.769429,-117.852105,33.769763
segment_247447,-117.852017,33.769429,-117.851841,33.768763,-117.851929,33.769096
segment_247447,-117.852017,33.769429,-117.851841,33.768763,-117.851929,33.769096
segment_247448,-117.851841,33.768763,-117.851727,33.768313,-117.851784,33.768538
segment_247448,-117.851841,33.768763,-117.851727,33.768313,-117.851784,33.768538
segment_247449,-117.851727,33.768313,-117.851646,33.767979,-117.851686,33.768146
segment_247449,-117.851727,33.768313,-117.851646,33.767979,-117.851686,33.768146
segment_247450,-117.851646,33.767979,-117.851585,33.767475,-117.851616,33.767727
segment_247450,-117.851646,33.767979,-117.851585,33.767475,-117.851616,33.767727
segment_247451,-117.851585,33.767475,-117.851578,33.767155,-117.851582,33.767315
segment_247451,-117.851585,33.767475,-117.851578,33.767155,-117.851582,33.767315
segment_247452,-117.851578,33.767155,-117.85158,33.766354,-117.851579,33.766754
segment_247452,-117.851578,33.767155,-117.85158,33.766354,-117.851579,33.766754
segment_247453,-117.85158,33.766354,-117.851583,33.765553,-117.851582,33.765953
segment_247453,-117.85158,33.766354,-117.851583,33.765553,-117.851582,33.765953
segment_247454,-117.851583,33.765553,-117.851585,33.764751,-117.851584,33.765152
segment_247454,-117.851583,33.765553,-117.851585,33.764751,-117.851584,33.765152
segment_247455,-117.851585,33.764751,-117.851585,33.76468,-117.851585,33.764716
segment_247455,-117.851585,33.764751,-117.851585,33.76468,-117.851585,33.764716
segment_247456,-117.851585,33.76468,-117.851704,33.76396,-117.851645,33.76432
segment_247456,-117.851585,33.76468,-117.851704,33.76396,-117.851645,33.76432
