SectionID,SectionName,SectionTrace
1163,"Cady, Subsection 4","[[-116.38412, 34.89858, 0.0], [-116.36984, 34.89941, 0.0], [-116.31419, 34.89754, 0.0]]"
265,"Almanor 2011 CFM, Subsection 1","[[-121.2464, 40.44701, 0.0], [-121.23798, 40.40306, 0.0]]"
2587,"Almanor 2011 CFM, Subsection 2","[[-121.23798, 40.40306, 0.0], [-121.23453, 40.38504, 0.0], [-121.21706, 40.36246, 0.0]]"
1985,"Almanor 2011 CFM, Subsection 3","[[-121.21706, 40.36246, 0.0], [-121.18748, 40.32419, 0.0]]"
2392,"Almanor 2011 CFM, Subsection 4","[[-121.18748, 40.32419, 0.0], [-121.15994, 40.28852, 0.0], [-121.15953, 40.28551, 0.0]]"
351,"Great Valley 12, Subsection 3","[[-120.3714, 36.37473, 7.0], [-120.34914, 36.33982, 7.0]]"
68,"Elmore Ranch, Subsection 5","[[-115.82129, 33.06343, 0.0], [-115.85434, 33.0299, 0.0]]"
373,"Elmore Ranch, Subsection 4","[[-115.78822, 33.09695, 0.0], [-115.82129, 33.06343, 0.0]]"
442,"Nelson Lake, Subsection 2","[[-116.78228, 35.43397, 0.0], [-116.71966, 35.43856, 0.0]]"
33,"Nelson Lake, Subsection 1","[[-116.84489, 35.42935, 0.0], [-116.78228, 35.43397, 0.0]]"
357,"Trinidad (alt1), Subsection 0","[[-123.841, 40.79, 0.0], [-123.92214, 40.85426, 0.0], [-123.93022, 40.86287, 0.0]]"
1676,"Chino alt 1, Subsection 0","[[-117.745, 34.0314, 0.0], [-117.7227, 33.99169, 0.0]]"
1752,"Fitzhugh Creek, Subsection 2","[[-120.4005, 41.55584, 0.0], [-120.42555, 41.51415, 0.0]]"
1790,"Fitzhugh Creek, Subsection 3","[[-120.42555, 41.51415, 0.0], [-120.43788, 41.49361, 0.0], [-120.43994, 41.47047, 0.0]]"
1303,"Fitzhugh Creek, Subsection 4","[[-120.43994, 41.47047, 0.0], [-120.444, 41.42487, 0.0]]"
970,"Fitzhugh Creek, Subsection 5","[[-120.444, 41.42487, 0.0], [-120.44423, 41.42228, 0.0], [-120.43976, 41.3793, 0.0]]"
2039,"Fitzhugh Creek, Subsection 6","[[-120.43976, 41.3793, 0.0], [-120.4351, 41.33447, 0.0], [-120.43519, 41.33373, 0.0]]"
1182,"Lake Isabella (Seismicity), Subsection 6","[[-118.31837, 35.86935, 0.0], [-118.31408, 35.88272, 0.0], [-118.31344, 35.93679, 0.0]]"
2115,"Cerro Prieto, Subsection 8","[[-115.1622, 32.31539, 0.0], [-115.1605, 32.31411, 0.0], [-115.10397, 32.27551, 0.0]]"
2556,"Cerro Prieto, Subsection 9","[[-115.10397, 32.27551, 0.0], [-115.0838, 32.26172, 0.0], [-115.04576, 32.23561, 0.0]]"
1402,"Cerro Prieto, Subsection 10","[[-115.04576, 32.23561, 0.0], [-115.00762, 32.20941, 0.0], [-114.98854, 32.19478, 0.0]]"
1273,"Cerro Prieto, Subsection 11","[[-114.98854, 32.19478, 0.0], [-114.93308, 32.15222, 0.0]]"
1718,"Joshua Tree (Seismicity), Subsection 0","[[-116.29725, 34.08452, 0.0], [-116.31489, 34.03423, 0.0]]"
1621,"Russ 2011 CFM, Subsection 4","[[-124.11956, 40.47971, 0.0], [-124.22431, 40.50973, 0.0]]"
1294,"Jess Valley, Subsection 2","[[-120.29922, 41.17542, 0.0], [-120.30025, 41.17834, 0.0], [-120.33973, 41.22717, 0.0], [-120.33641, 41.23358, 0.0]]"
392,"Jess Valley, Subsection 3","[[-120.33641, 41.23358, 0.0], [-120.31213, 41.28048, 0.0], [-120.3238, 41.29472, 0.0]]"
1378,"Jess Valley, Subsection 4","[[-120.3238, 41.29472, 0.0], [-120.33248, 41.30531, 0.0], [-120.31496, 41.35832, 0.0]]"
2387,"Hilton Creek 2011 CFM, Subsection 2","[[-118.83516, 37.62883, 0.0], [-118.8874, 37.67064, 0.0], [-118.89516, 37.67829, 0.0]]"
2546,"Polaris 2011 CFM, Subsection 1","[[-120.22278, 39.4519, 0.0], [-120.20324, 39.41875, 0.0], [-120.18405, 39.39552, 0.0]]"
1926,"Surprise Valley 2011 CFM, Subsection 0","[[-120.03766, 41.16615, 0.0], [-120.0664, 41.20994, 0.0]]"
810,"Great Valley 07 (Orestimba), Subsection 2","[[-121.47124, 37.68359, 7.0], [-121.44484, 37.65816, 7.0]]"
179,"Great Valley 07 (Orestimba), Subsection 3","[[-121.44484, 37.65816, 7.0], [-121.41846, 37.63272, 7.0]]"
2301,"Great Valley 07 (Orestimba), Subsection 4","[[-121.41846, 37.63272, 7.0], [-121.39209, 37.60728, 7.0]]"
1165,"Great Valley 07 (Orestimba), Subsection 5","[[-121.39209, 37.60728, 7.0], [-121.36575, 37.58183, 7.0]]"
2336,"Great Valley 07 (Orestimba), Subsection 6","[[-121.36575, 37.58183, 7.0], [-121.33942, 37.55638, 7.0]]"
2347,"Great Valley 07 (Orestimba), Subsection 7","[[-121.33942, 37.55638, 7.0], [-121.31311, 37.53092, 7.0]]"
2294,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 1","[[-121.77335, 38.36068, 1.0], [-121.74111, 38.31374, 1.0], [-121.72912, 38.29174, 1.0]]"
1192,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 5","[[-121.63257, 38.07422, 1.0], [-121.61717, 37.99822, 1.0], [-121.61721, 37.99794, 1.0]]"
2409,"Manix-Afton Hills, Subsection 7","[[-116.27636, 35.02999, 0.0], [-116.23384, 35.0142, 0.0], [-116.20866, 35.01323, 0.0]]"
69,"Airport Lake, Subsection 4","[[-117.76413, 36.02043, 0.0], [-117.76424, 36.03181, 0.0], [-117.77171, 36.04371, 0.0], [-117.76181, 36.06619, 0.0], [-117.76624, 36.08809, 0.0]]"
452,"Airport Lake, Subsection 5","[[-117.76624, 36.08809, 0.0], [-117.76664, 36.09006, 0.0], [-117.75441, 36.15812, 0.0]]"
2284,"Johnson Valley (No) 2011 rev, Subsection 3","[[-116.49077, 34.35495, 0.0], [-116.50692, 34.37537, 0.0], [-116.545, 34.40386, 0.0]]"
221,"Honey Lake 2011 CFM, Subsection 0","[[-120.0082, 39.97361, 0.0], [-120.0519, 39.99857, 0.0]]"
199,"Honey Lake 2011 CFM, Subsection 1","[[-120.0519, 39.99857, 0.0], [-120.06525, 40.00619, 0.0], [-120.09083, 40.02758, 0.0]]"
899,"Pinto Mtn, Subsection 10","[[-115.92665, 34.10404, 0.0], [-115.84548, 34.09336, 0.0]]"
776,"Rose Canyon, Subsection 0","[[-117.14623, 32.53385, 0.0], [-117.14832, 32.56761, 0.0]]"
1950,"Thirty Mile Bank, Subsection 6","[[-117.97401, 32.97771, 0.3], [-118.01474, 33.01503, 0.3], [-118.06195, 33.02856, 0.3]]"
1298,"Thirty Mile Bank, Subsection 5","[[-117.90397, 32.90643, 0.3], [-117.95511, 32.96037, 0.3], [-117.97401, 32.97771, 0.3]]"
1675,"Ludlow, Subsection 10","[[-115.9855, 34.54295, 0.0], [-115.9457, 34.50594, 0.0]]"
589,"Ludlow, Subsection 11","[[-115.9457, 34.50594, 0.0], [-115.90594, 34.46892, 0.0]]"
2097,"Ludlow, Subsection 12","[[-115.90594, 34.46892, 0.0], [-115.86622, 34.43188, 0.0]]"
806,"Cleghorn Lake, Subsection 4","[[-115.84229, 34.36762, 0.0], [-115.84502, 34.37413, 0.0], [-115.87576, 34.41086, 0.0]]"
2088,"Cleghorn Lake, Subsection 3","[[-115.82187, 34.31892, 0.0], [-115.84229, 34.36762, 0.0]]"
1733,"Cleghorn Lake, Subsection 2","[[-115.79812, 34.27128, 0.0], [-115.82039, 34.31538, 0.0], [-115.82187, 34.31892, 0.0]]"
2332,"Cleghorn Lake, Subsection 1","[[-115.77413, 34.22372, 0.0], [-115.79812, 34.27128, 0.0]]"
530,"Cleghorn Lake, Subsection 0","[[-115.7345, 34.18407, 0.0], [-115.7732, 34.22187, 0.0], [-115.77413, 34.22372, 0.0]]"
2313,"Sheephole, Subsection 2","[[-115.70261, 34.20612, 0.0], [-115.73944, 34.23976, 0.0]]"
552,"Sheephole, Subsection 1","[[-115.66581, 34.17247, 0.0], [-115.70261, 34.20612, 0.0]]"
1363,"Sheephole, Subsection 0","[[-115.62904, 34.13881, 0.0], [-115.66581, 34.17247, 0.0]]"
777,"Earthquake Valley (No  Extension), Subsection 1","[[-116.78983, 33.32257, 0.0], [-116.71831, 33.27839, 0.0]]"
1159,"Thirty Mile Bank, Subsection 0","[[-117.64149, 32.50357, 0.3], [-117.67628, 32.5645, 0.3], [-117.68521, 32.58814, 0.3]]"
2589,"Anaheim, Subsection 0","[[-117.94545, 33.7779, 3.8], [-117.98024, 33.80593, 3.8], [-117.98618, 33.81071, 3.8]]"
405,"Big Pine (Central), Subsection 0","[[-119.35657, 34.66789, 0.0], [-119.32338, 34.67868, 0.0]]"
1340,"Nelson Lake, Subsection 6","[[-116.53294, 35.43008, 0.0], [-116.51093, 35.42691, 0.0], [-116.4709, 35.42187, 0.0]]"
277,"Nelson Lake, Subsection 5","[[-116.59486, 35.43896, 0.0], [-116.53294, 35.43008, 0.0]]"
244,"Nelson Lake, Subsection 4","[[-116.65703, 35.44312, 0.0], [-116.63503, 35.44471, 0.0], [-116.59486, 35.43896, 0.0]]"
2135,"Nelson Lake, Subsection 3","[[-116.71966, 35.43856, 0.0], [-116.65703, 35.44312, 0.0]]"
1076,"Nelson Lake, Subsection 0","[[-116.90712, 35.43652, 0.0], [-116.84542, 35.42931, 0.0], [-116.84489, 35.42935, 0.0]]"
612,"Homestead Valley 2011, Subsection 2","[[-116.39393, 34.27692, 0.0], [-116.4008, 34.2866, 0.0], [-116.4089, 34.3108, 0.0], [-116.4263, 34.3213, 0.0], [-116.43374, 34.33431, 0.0]]"
365,"Homestead Valley 2011, Subsection 1","[[-116.34686, 34.22107, 0.0], [-116.3654, 34.2367, 0.0], [-116.39393, 34.27692, 0.0]]"
479,"North Tahoe 2011 CFM, Subsection 0","[[-120.04447, 39.11018, 0.0], [-120.05, 39.148, 0.0], [-120.03671, 39.16446, 0.0]]"
122,"North Tahoe 2011 CFM, Subsection 1","[[-120.03671, 39.16446, 0.0], [-119.99734, 39.21318, 0.0]]"
1644,"Carson Range (Genoa), Subsection 2","[[-119.80582, 38.80261, 0.0], [-119.79866, 38.81354, 0.0], [-119.802, 38.8572, 0.0], [-119.81294, 38.86608, 0.0]]"
2604,"Carson Range (Genoa), Subsection 3","[[-119.81294, 38.86608, 0.0], [-119.837, 38.8856, 0.0], [-119.845, 38.89983, 0.0], [-119.8405, 38.91195, 0.0], [-119.84538, 38.92451, 0.0]]"
2471,"Carson Range (Genoa), Subsection 4","[[-119.84538, 38.92451, 0.0], [-119.84806, 38.93138, 0.0], [-119.83782, 38.95419, 0.0], [-119.84096, 38.97157, 0.0], [-119.83163, 38.98118, 0.0], [-119.83394, 38.98834, 0.0]]"
1898,"Carson Range (Genoa), Subsection 5","[[-119.83394, 38.98834, 0.0], [-119.8344, 38.98974, 0.0], [-119.84551, 38.99565, 0.0], [-119.84877, 39.00685, 0.0], [-119.84367, 39.02683, 0.0], [-119.83133, 39.04369, 0.0], [-119.83467, 39.04815, 0.0]]"
336,"Carson Range (Genoa), Subsection 6","[[-119.83467, 39.04815, 0.0], [-119.84441, 39.06115, 0.0], [-119.84612, 39.08477, 0.0], [-119.85509, 39.0971, 0.0], [-119.85691, 39.1125, 0.0]]"
2062,"Nelson Lake, Subsection 7","[[-116.4709, 35.42187, 0.0], [-116.43644, 35.41752, 0.0], [-116.41076, 35.40846, 0.0]]"
2401,"Homestead Valley 2011, Subsection 0","[[-116.3136, 34.1598, 0.0], [-116.3275, 34.1854, 0.0], [-116.3348, 34.2109, 0.0], [-116.34686, 34.22107, 0.0]]"
1571,"Ortigalita (North), Subsection 1","[[-121.08232, 37.04031, 0.0], [-121.11487, 37.07684, 0.0]]"
427,"Ortigalita (North), Subsection 0","[[-121.0498, 37.00376, 0.0], [-121.08232, 37.04031, 0.0]]"
1858,"Russ 2011 CFM, Subsection 5","[[-124.22431, 40.50973, 0.0], [-124.24747, 40.51635, 0.0], [-124.33438, 40.51079, 0.0]]"
408,"Russ 2011 CFM, Subsection 0","[[-123.77894, 40.27215, 0.0], [-123.85559, 40.33403, 0.0]]"
1372,"Ludlow, Subsection 1","[[-116.21414, 34.91976, 0.0], [-116.20245, 34.90671, 0.0], [-116.20808, 34.87378, 0.0]]"
2281,"Owl Lake, Subsection 4","[[-116.68864, 35.70351, 0.0], [-116.64142, 35.72774, 0.0]]"
770,"Great Valley 07 (Orestimba), Subsection 16","[[-121.10328, 37.32703, 7.0], [-121.07713, 37.30152, 7.0]]"
957,"Great Valley 07 (Orestimba), Subsection 17","[[-121.07713, 37.30152, 7.0], [-121.051, 37.276, 7.0]]"
789,"Almanor 2011 CFM, Subsection 5","[[-121.15953, 40.28551, 0.0], [-121.15368, 40.24237, 0.0], [-121.15311, 40.24142, 0.0]]"
2473,"Keddie Ridge 2011 CFM, Subsection 6","[[-121.06814, 40.24604, 0.0], [-121.10734, 40.27137, 0.0]]"
2051,"Keddie Ridge 2011 CFM, Subsection 5","[[-121.02818, 40.22154, 0.0], [-121.03523, 40.22474, 0.0], [-121.06814, 40.24604, 0.0]]"
19,"Airport Lake, Subsection 2","[[-117.77588, 35.88045, 0.0], [-117.78146, 35.91292, 0.0], [-117.77332, 35.95033, 0.0]]"
721,"Airport Lake, Subsection 3","[[-117.77332, 35.95033, 0.0], [-117.76387, 35.99371, 0.0], [-117.76413, 36.02043, 0.0]]"
608,"Ortigalita (North), Subsection 5","[[-121.21419, 37.18294, 0.0], [-121.2211, 37.1879, 0.0], [-121.24637, 37.21944, 0.0]]"
80,"Ortigalita (North), Subsection 6","[[-121.24637, 37.21944, 0.0], [-121.2708, 37.2499, 0.0], [-121.27583, 37.25762, 0.0]]"
895,"Towne Pass, Subsection 1","[[-117.18843, 36.55719, 0.0], [-117.20594, 36.54908, 0.0], [-117.20898, 36.49506, 0.0]]"
2239,"Towne Pass, Subsection 0","[[-117.11255, 36.59229, 0.0], [-117.18843, 36.55719, 0.0]]"
1081,"Great Valley 14 (Kettleman Hills), Subsection 1","[[-120.02997, 36.06918, 8.1], [-119.973, 36.0366, 8.1], [-119.921, 36.0068, 8.1]]"
457,"Great Valley 14 (Kettleman Hills), Subsection 0","[[-120.139, 36.1316, 8.1], [-120.068, 36.0909, 8.1], [-120.02997, 36.06918, 8.1]]"
1467,"Great Valley 13 (Coalinga), Subsection 2","[[-120.19537, 36.21808, 9.1], [-120.114, 36.1499, 9.1]]"
350,"Great Valley 13 (Coalinga), Subsection 1","[[-120.27677, 36.2863, 9.1], [-120.254, 36.2671, 9.1], [-120.19537, 36.21808, 9.1]]"
1023,"Great Valley 13 (Coalinga), Subsection 0","[[-120.358, 36.3547, 9.1], [-120.27677, 36.2863, 9.1]]"
754,"Airport Lake, Subsection 1","[[-117.76365, 35.81038, 0.0], [-117.76492, 35.81665, 0.0], [-117.77588, 35.88045, 0.0]]"
1457,"Monterey Bay-Tularcitos, Subsection 0","[[-121.50309, 36.35759, 0.0], [-121.56712, 36.38703, 0.0]]"
1377,"Paradise, Subsection 8","[[-116.89669, 35.34839, 0.0], [-116.91541, 35.40109, 0.0]]"
2545,"Goldstone Lake, Subsection 4","[[-116.84884, 35.40539, 0.0], [-116.86464, 35.41766, 0.0], [-116.89722, 35.42644, 0.0], [-116.90168, 35.43161, 0.0]]"
1717,"Goldstone Lake, Subsection 5","[[-116.90168, 35.43161, 0.0], [-116.91536, 35.44744, 0.0], [-116.94742, 35.46714, 0.0]]"
1181,"Ash Hill, Subsection 1","[[-117.44121, 36.34111, 0.0], [-117.4394, 36.33586, 0.0], [-117.42684, 36.31278, 0.0], [-117.42117, 36.28855, 0.0]]"
2343,"Ash Hill, Subsection 2","[[-117.42117, 36.28855, 0.0], [-117.41991, 36.28315, 0.0], [-117.4191, 36.25367, 0.0], [-117.40898, 36.23506, 0.0]]"
2160,"Ash Hill, Subsection 3","[[-117.40898, 36.23506, 0.0], [-117.40568, 36.229, 0.0], [-117.38692, 36.18273, 0.0]]"
1531,"Ash Hill, Subsection 4","[[-117.38692, 36.18273, 0.0], [-117.37966, 36.16482, 0.0], [-117.35962, 36.13214, 0.0]]"
63,"Ash Hill, Subsection 5","[[-117.35962, 36.13214, 0.0], [-117.34282, 36.10473, 0.0], [-117.33715, 36.08044, 0.0]]"
1268,"Mohawk Valley 2011 CFM, Subsection 2","[[-120.4325, 39.60887, 0.0], [-120.45316, 39.63868, 0.0], [-120.48354, 39.65856, 0.0]]"
2580,"Mohawk Valley 2011 CFM, Subsection 3","[[-120.48354, 39.65856, 0.0], [-120.51774, 39.68093, 0.0], [-120.54801, 39.69975, 0.0]]"
748,"Mohawk Valley 2011 CFM, Subsection 4","[[-120.54801, 39.69975, 0.0], [-120.61325, 39.74024, 0.0]]"
817,"Mohawk Valley 2011 CFM, Subsection 5","[[-120.61325, 39.74024, 0.0], [-120.61715, 39.74266, 0.0], [-120.65007, 39.79777, 0.0]]"
1068,"Mohawk Valley 2011 CFM, Subsection 6","[[-120.65007, 39.79777, 0.0], [-120.68513, 39.85637, 0.0]]"
222,"Great Valley 01, Subsection 0","[[-122.29969, 39.67855, 7.0], [-122.29758, 39.6349, 7.0]]"
2262,"Swain Ravine - Spenceville, Subsection 0","[[-120.92989, 38.71749, 0.0], [-120.9792, 38.76598, 0.0]]"
153,"Swain Ravine - Spenceville, Subsection 1","[[-120.9792, 38.76598, 0.0], [-121.02858, 38.81445, 0.0]]"
2125,"Battle Creek 2011 CFM, Subsection 4","[[-122.19253, 40.39091, 0.0], [-122.08003, 40.41577, 0.0]]"
808,"Battle Creek 2011 CFM, Subsection 5","[[-122.08003, 40.41577, 0.0], [-121.96746, 40.44051, 0.0]]"
1902,"Ludlow, Subsection 0","[[-116.24984, 34.95961, 0.0], [-116.21414, 34.91976, 0.0]]"
239,"Russ 2011 CFM, Subsection 6","[[-124.33438, 40.51079, 0.0], [-124.35293, 40.50959, 0.0], [-124.41876, 40.55991, 0.0]]"
411,"Russ 2011 CFM, Subsection 7","[[-124.41876, 40.55991, 0.0], [-124.45248, 40.58565, 0.0], [-124.47824, 40.63037, 0.0]]"
2582,"Canada David (Detachment), Subsection 2","[[-115.38221, 32.14895, 0.0], [-115.36081, 32.13531, 0.0], [-115.34343, 32.09116, 0.0], [-115.33186, 32.05008, 0.0]]"
2015,"Canada David (Detachment), Subsection 1","[[-115.47211, 32.22363, 0.0], [-115.46876, 32.20404, 0.0], [-115.38221, 32.14895, 0.0]]"
1754,"Canada David (Detachment), Subsection 0","[[-115.41869, 32.31572, 0.0], [-115.4681, 32.2784, 0.0], [-115.47518, 32.24155, 0.0], [-115.47211, 32.22363, 0.0]]"
1764,"Johnson Valley (No) 2011 rev, Subsection 4","[[-116.545, 34.40386, 0.0], [-116.55389, 34.4105, 0.0], [-116.58453, 34.43033, 0.0], [-116.60421, 34.44905, 0.0]]"
638,"White Wolf, Subsection 0","[[-119.007, 35.0276, 0.0], [-118.94485, 35.06535, 0.0]]"
2236,"Great Valley 04b Gordon Valley, Subsection 3","[[-121.97826, 38.34562, 9.0], [-121.9463, 38.2867, 9.0]]"
1310,"Battle Creek 2011 CFM, Subsection 1","[[-122.50435, 40.26923, 0.0], [-122.4672, 40.28735, 0.0], [-122.40427, 40.31533, 0.0]]"
338,"South Klamath Lake West, Subsection 2","[[-121.80243, 42.10418, 0.0], [-121.82879, 42.12408, 0.0], [-121.82758, 42.14925, 0.0]]"
2286,"South Klamath Lake West, Subsection 1","[[-121.75878, 42.06236, 0.0], [-121.78586, 42.09167, 0.0], [-121.80243, 42.10418, 0.0]]"
714,"McLean Lake, Subsection 8","[[-116.49509, 35.49572, 0.0], [-116.48233, 35.49601, 0.0], [-116.44309, 35.47621, 0.0]]"
916,"McLean Lake, Subsection 9","[[-116.44309, 35.47621, 0.0], [-116.39304, 35.45091, 0.0]]"
1938,"Nelson Lake, Subsection 8","[[-116.41076, 35.40846, 0.0], [-116.3531, 35.38808, 0.0]]"
469,"La Panza 2011, Subsection 8","[[-120.46343, 35.44704, 0.0], [-120.50408, 35.51085, 0.0]]"
393,"Elmore Ranch, Subsection 3","[[-115.75513, 33.13046, 0.0], [-115.78822, 33.09695, 0.0]]"
1162,"Elmore Ranch, Subsection 2","[[-115.72201, 33.16397, 0.0], [-115.75513, 33.13046, 0.0]]"
2130,"Elmore Ranch, Subsection 1","[[-115.68886, 33.19746, 0.0], [-115.72201, 33.16397, 0.0]]"
2460,"Thirty Mile Bank, Subsection 7","[[-118.06195, 33.02856, 0.3], [-118.16632, 33.05839, 0.3]]"
98,"Dog Valley, Subsection 2","[[-120.1309, 39.45441, 0.0], [-120.11253, 39.46911, 0.0], [-120.07998, 39.50842, 0.0]]"
930,"Dog Valley, Subsection 3","[[-120.07998, 39.50842, 0.0], [-120.03312, 39.56493, 0.0]]"
1059,"Red Pass, Subsection 1","[[-116.32616, 35.20497, 0.0], [-116.30044, 35.17161, 0.0], [-116.29505, 35.16684, 0.0]]"
37,"Red Pass, Subsection 2","[[-116.29505, 35.16684, 0.0], [-116.25695, 35.13311, 0.0]]"
991,"Ortigalita (North), Subsection 7","[[-121.27583, 37.25762, 0.0], [-121.3018, 37.2974, 0.0]]"
225,"Airport Lake, Subsection 0","[[-117.74953, 35.74054, 0.0], [-117.76365, 35.81038, 0.0]]"
1505,"Blue Cut, Subsection 0","[[-116.26581, 33.90574, 0.0], [-116.19976, 33.90324, 0.0]]"
2119,"Blue Cut, Subsection 1","[[-116.19976, 33.90324, 0.0], [-116.13372, 33.90071, 0.0]]"
753,"Blue Cut, Subsection 2","[[-116.13372, 33.90071, 0.0], [-116.10923, 33.89976, 0.0], [-116.06815, 33.90519, 0.0]]"
1307,"Big Pine (Central), Subsection 6","[[-119.15923, 34.7152, 0.0], [-119.12405, 34.71015, 0.0]]"
326,"Big Pine (Central), Subsection 5","[[-119.19442, 34.72024, 0.0], [-119.15923, 34.7152, 0.0]]"
2565,"Towne Pass, Subsection 4","[[-117.26747, 36.36787, 0.0], [-117.26208, 36.30408, 0.0], [-117.25754, 36.29885, 0.0]]"
1241,"Towne Pass, Subsection 5","[[-117.25754, 36.29885, 0.0], [-117.22291, 36.25892, 0.0], [-117.2326, 36.23879, 0.0]]"
1623,"Coyote Lake, Subsection 7","[[-116.47661, 35.15544, 0.0], [-116.40537, 35.1634, 0.0]]"
2526,"Almanor 2011 CFM, Subsection 6","[[-121.15311, 40.24142, 0.0], [-121.129, 40.201, 0.0]]"
2061,"Almanor 2011 CFM, Subsection 0","[[-121.25484, 40.49096, 0.0], [-121.2464, 40.44701, 0.0]]"
882,"Keddie Ridge 2011 CFM, Subsection 4","[[-120.98406, 40.2015, 0.0], [-121.02818, 40.22154, 0.0]]"
2309,"Keddie Ridge 2011 CFM, Subsection 3","[[-120.93997, 40.18145, 0.0], [-120.98406, 40.2015, 0.0]]"
2177,"Great Valley 03a Dunnigan Hills, Subsection 1","[[-121.88932, 38.65787, 3.0], [-121.90073, 38.69188, 3.0]]"
984,"Great Valley 03a Dunnigan Hills, Subsection 2","[[-121.90073, 38.69188, 3.0], [-121.90759, 38.71232, 3.0], [-121.91901, 38.72316, 3.0]]"
1042,"Great Valley 03a Dunnigan Hills, Subsection 3","[[-121.91901, 38.72316, 3.0], [-121.94763, 38.75032, 3.0]]"
2054,"Great Valley 03a Dunnigan Hills, Subsection 4","[[-121.94763, 38.75032, 3.0], [-121.97628, 38.77747, 3.0]]"
264,"Earthquake Valley (No  Extension), Subsection 0","[[-116.852, 33.3756, 0.0], [-116.797, 33.327, 0.0], [-116.78983, 33.32257, 0.0]]"
1003,"Lost Hills, Subsection 3","[[-119.79015, 35.66275, 4.2], [-119.75727, 35.62782, 4.2], [-119.74631, 35.61617, 4.2]]"
1852,"Russ 2011 CFM, Subsection 8","[[-124.47824, 40.63037, 0.0], [-124.48666, 40.64498, 0.0], [-124.56246, 40.68344, 0.0]]"
1362,"Bicycle Lake, Subsection 0","[[-116.66601, 35.28026, 0.0], [-116.61279, 35.27059, 0.0], [-116.61201, 35.27027, 0.0]]"
2089,"Bicycle Lake, Subsection 1","[[-116.61201, 35.27027, 0.0], [-116.5622, 35.25051, 0.0]]"
110,"Scodie Lineament, Subsection 1","[[-118.02476, 35.74884, 7.0], [-118.04512, 35.72965, 7.0]]"
224,"Pittville 2011 CFM, Subsection 4","[[-121.29788, 41.05264, 0.0], [-121.28748, 41.03581, 0.0], [-121.28153, 41.01302, 0.0]]"
1430,"Little Salmon (Offshore), Subsection 0","[[-124.231, 40.764, 0.0], [-124.352, 40.796, 0.0], [-124.35581, 40.8005, 0.0]]"
3,"Little Salmon (Offshore), Subsection 1","[[-124.35581, 40.8005, 0.0], [-124.42886, 40.88671, 0.0]]"
1033,"Palos Verdes, Subsection 0","[[-117.85949, 33.22678, 0.0], [-117.90787, 33.27139, 0.0]]"
1295,"Palos Verdes, Subsection 1","[[-117.90787, 33.27139, 0.0], [-117.917, 33.2798, 0.0], [-117.943, 33.3184, 0.0], [-117.94685, 33.32165, 0.0]]"
2523,"Tin Mountain, Subsection 3","[[-117.4869, 36.83009, 0.0], [-117.48476, 36.80141, 0.0], [-117.50952, 36.7698, 0.0]]"
433,"Keddie Ridge 2011 CFM, Subsection 2","[[-120.90084, 40.15754, 0.0], [-120.90872, 40.16722, 0.0], [-120.93997, 40.18145, 0.0]]"
1903,"Keddie Ridge 2011 CFM, Subsection 1","[[-120.87375, 40.12426, 0.0], [-120.90084, 40.15754, 0.0]]"
1401,"Last Chance, Subsection 2","[[-120.07432, 39.76658, 0.0], [-120.06596, 39.85366, 0.0]]"
47,"Last Chance, Subsection 3","[[-120.06596, 39.85366, 0.0], [-120.06318, 39.88251, 0.0], [-120.02241, 39.93181, 0.0]]"
811,"Rocky Ledge 2011 CFM, Subsection 2","[[-121.61733, 40.91578, 0.0], [-121.61543, 40.91058, 0.0], [-121.62058, 40.88095, 0.0]]"
354,"Rocky Ledge 2011 CFM, Subsection 3","[[-121.62058, 40.88095, 0.0], [-121.62665, 40.84598, 0.0]]"
1500,"Little Salmon (Offshore), Subsection 2","[[-124.42886, 40.88671, 0.0], [-124.47499, 40.941, 0.0], [-124.51978, 40.95804, 0.0]]"
1077,"Pittville 2011 CFM, Subsection 3","[[-121.32132, 41.09052, 0.0], [-121.29788, 41.05264, 0.0]]"
2446,"Likely 2011 CFM, Subsection 19","[[-120.92656, 41.47137, 0.0], [-120.96333, 41.50169, 0.0]]"
2358,"Battle Creek 2011 CFM, Subsection 6","[[-121.96746, 40.44051, 0.0], [-121.8548, 40.46515, 0.0]]"
1418,"Ash Hill, Subsection 6","[[-117.33715, 36.08044, 0.0], [-117.33019, 36.05056, 0.0], [-117.31835, 36.02757, 0.0]]"
503,"West Tahoe, Subsection 0","[[-120.00645, 38.74818, 0.0], [-120.02217, 38.81529, 0.0], [-120.0258, 38.8222, 0.0]]"
1326,"North Tahoe 2011 CFM, Subsection 2","[[-119.99734, 39.21318, 0.0], [-119.99431, 39.21692, 0.0], [-119.97788, 39.26844, 0.0]]"
1639,"Coyote Canyon, Subsection 3","[[-116.63184, 35.31696, 0.0], [-116.57349, 35.31216, 0.0]]"
506,"Goldstone Lake, Subsection 2","[[-116.79761, 35.31528, 0.0], [-116.81729, 35.33188, 0.0], [-116.83139, 35.35847, 0.0]]"
622,"Goldstone Lake, Subsection 1","[[-116.77583, 35.26652, 0.0], [-116.79599, 35.31392, 0.0], [-116.79761, 35.31528, 0.0]]"
1314,"Great Valley 08 (Quinto), Subsection 1","[[-121.05975, 37.19412, 0.0], [-121.02455, 37.14322, 0.0]]"
