SegmentID,SegmentName,SegmentTrace
362,"Santa Cruz Catalina Ridge alt1, Subsection 12","[[-119.08061, 33.70632, 0.0], [-119.09158, 33.71398, 0.0], [-119.12416, 33.73892, 0.0]]"
287,"Santa Cruz Catalina Ridge alt1, Subsection 13","[[-119.12416, 33.73892, 0.0], [-119.13301, 33.74569, 0.0], [-119.17021, 33.76901, 0.0]]"
1612,"Santa Cruz Catalina Ridge alt1, Subsection 14","[[-119.17021, 33.76901, 0.0], [-119.20251, 33.78925, 0.0], [-119.21643, 33.79898, 0.0]]"
1820,"Santa Cruz Catalina Ridge alt1, Subsection 15","[[-119.21643, 33.79898, 0.0], [-119.26131, 33.83036, 0.0]]"
2817,"Santa Cruz Catalina Ridge alt1, Subsection 16","[[-119.26131, 33.83036, 0.0], [-119.27787, 33.84192, 0.0], [-119.30818, 33.85961, 0.0]]"
252,"Santa Cruz Catalina Ridge alt1, Subsection 17","[[-119.30818, 33.85961, 0.0], [-119.35622, 33.88762, 0.0]]"
435,"Santa Cruz Catalina Ridge alt1, Subsection 18","[[-119.35622, 33.88762, 0.0], [-119.36249, 33.89128, 0.0], [-119.40033, 33.91972, 0.0]]"
1220,"Santa Cruz Catalina Ridge alt1, Subsection 19","[[-119.40033, 33.91972, 0.0], [-119.44389, 33.95242, 0.0]]"
2893,"Santa Cruz Catalina Ridge alt1, Subsection 20","[[-119.44389, 33.95242, 0.0], [-119.48748, 33.9851, 0.0]]"
2327,"Channel Islands Western Deep Ramp, Subsection 5","[[-119.50152, 34.11739, 4.8], [-119.45488, 34.1001, 4.8], [-119.40656, 34.06878, 4.8]]"
802,"Channel Islands Western Deep Ramp, Subsection 4","[[-119.59932, 34.16175, 4.8], [-119.58494, 34.15842, 4.8], [-119.54209, 34.13241, 4.8], [-119.50152, 34.11739, 4.8]]"
1795,"Channel Islands Western Deep Ramp, Subsection 3","[[-119.70796, 34.18608, 4.8], [-119.69145, 34.18303, 4.8], [-119.59932, 34.16175, 4.8]]"
1213,"Santa Cruz Island, Subsection 0","[[-119.994, 34.0727, 0.0], [-119.93097, 34.05103, 0.0]]"
1791,"East Huasna 2011 CFM, Subsection 4","[[-120.20923, 34.98758, 0.0], [-120.25454, 35.04285, 0.0]]"
2027,"East Huasna 2011 CFM, Subsection 3","[[-120.16185, 34.93354, 0.0], [-120.16278, 34.93507, 0.0], [-120.20579, 34.98337, 0.0], [-120.20923, 34.98758, 0.0]]"
1088,"East Huasna 2011 CFM, Subsection 2","[[-120.12571, 34.87393, 0.0], [-120.16185, 34.93354, 0.0]]"
1103,"San Luis Range (So Margin), Subsection 5","[[-120.14336, 34.80124, 0.0], [-120.2196, 34.8405, 0.0]]"
2408,"San Luis Range (So Margin), Subsection 4","[[-120.07119, 34.75785, 0.0], [-120.09032, 34.77388, 0.0], [-120.14336, 34.80124, 0.0]]"
2322,"San Luis Range (So Margin), Subsection 3","[[-120.0083, 34.70505, 0.0], [-120.07119, 34.75785, 0.0]]"
1537,"San Luis Range (So Margin), Subsection 2","[[-119.92787, 34.67369, 0.0], [-120.00004, 34.69811, 0.0], [-120.0083, 34.70505, 0.0]]"
2350,"San Luis Range (So Margin), Subsection 1","[[-119.86472, 34.62903, 0.0], [-119.87916, 34.65718, 0.0], [-119.92787, 34.67369, 0.0]]"
586,"San Luis Range (So Margin), Subsection 0","[[-119.82984, 34.56095, 0.0], [-119.86472, 34.62903, 0.0]]"
1063,"Santa Ynez (West), Subsection 12","[[-119.88004, 34.55217, 0.0], [-119.867, 34.5533, 0.0], [-119.82914, 34.55026, 0.0]]"
1329,"Santa Ynez (West), Subsection 13","[[-119.82914, 34.55026, 0.0], [-119.806, 34.5484, 0.0], [-119.78063, 34.53884, 0.0]]"
1342,"Santa Ynez (West), Subsection 14","[[-119.78063, 34.53884, 0.0], [-119.73413, 34.52131, 0.0]]"
1828,"Santa Ynez (West), Subsection 15","[[-119.73413, 34.52131, 0.0], [-119.732, 34.5205, 0.0], [-119.68488, 34.51011, 0.0]]"
1288,"Santa Ynez (West), Subsection 16","[[-119.68488, 34.51011, 0.0], [-119.6355, 34.4992, 0.0]]"
746,"Santa Ynez (East), Subsection 0","[[-119.636, 34.4992, 0.0], [-119.56234, 34.48926, 0.0]]"
882,"Santa Ynez (East), Subsection 1","[[-119.56234, 34.48926, 0.0], [-119.553, 34.488, 0.0], [-119.501, 34.4888, 0.0], [-119.48804, 34.49075, 0.0]]"
1776,"Red Mountain, Subsection 4","[[-119.66353, 34.35918, 0.0], [-119.749, 34.3617, 0.0], [-119.75466, 34.36274, 0.0]]"
2706,"North Channel, Subsection 10","[[-119.80592, 34.33649, 1.1], [-119.84457, 34.34293, 1.1]]"
1853,"Ortigalita (North), Subsection 1","[[-121.08232, 37.04031, 0.0], [-121.11487, 37.07684, 0.0]]"
1652,"Ortigalita (North), Subsection 2","[[-121.11487, 37.07684, 0.0], [-121.1274, 37.0909, 0.0], [-121.14271, 37.11563, 0.0]]"
2271,"Ortigalita (North), Subsection 3","[[-121.14271, 37.11563, 0.0], [-121.1606, 37.1445, 0.0], [-121.17237, 37.15295, 0.0]]"
1564,"Ortigalita (North), Subsection 4","[[-121.17237, 37.15295, 0.0], [-121.21419, 37.18294, 0.0]]"
1964,"Ortigalita (North), Subsection 5","[[-121.21419, 37.18294, 0.0], [-121.2211, 37.1879, 0.0], [-121.24637, 37.21944, 0.0]]"
1721,"Ortigalita (North), Subsection 6","[[-121.24637, 37.21944, 0.0], [-121.2708, 37.2499, 0.0], [-121.27583, 37.25762, 0.0]]"
1938,"Franklin 2011 CFM, Subsection 0","[[-122.04384, 37.84564, 0.0], [-122.07148, 37.8983, 0.0]]"
1910,"San Jacinto (San Bernardino), Subsection 0","[[-117.50032, 34.26298, 0.0], [-117.43668, 34.22226, 0.0]]"
2312,"San Jacinto (San Bernardino), Subsection 1","[[-117.43668, 34.22226, 0.0], [-117.389, 34.1917, 0.0], [-117.37883, 34.17734, 0.0]]"
1184,"San Jacinto (San Bernardino), Subsection 2","[[-117.37883, 34.17734, 0.0], [-117.33819, 34.11994, 0.0]]"
1443,"Contra Costa (Briones) 2011 CFM, Subsection 0","[[-122.16307, 37.91952, 0.0], [-122.16982, 37.95992, 0.0]]"
2318,"Contra Costa (Briones) 2011 CFM, Subsection 1","[[-122.16982, 37.95992, 0.0], [-122.17658, 38.00031, 0.0]]"
210,"Paradise, Subsection 1","[[-116.78504, 34.98004, 0.0], [-116.78978, 35.03095, 0.0], [-116.79253, 35.03402, 0.0]]"
967,"Paradise, Subsection 2","[[-116.79253, 35.03402, 0.0], [-116.80941, 35.05285, 0.0], [-116.82075, 35.08296, 0.0]]"
1109,"Paradise, Subsection 3","[[-116.82075, 35.08296, 0.0], [-116.84051, 35.13539, 0.0]]"
2370,"Paradise, Subsection 4","[[-116.84051, 35.13539, 0.0], [-116.8603, 35.18782, 0.0]]"
274,"Paradise, Subsection 5","[[-116.8603, 35.18782, 0.0], [-116.88012, 35.24024, 0.0]]"
656,"Paradise, Subsection 6","[[-116.88012, 35.24024, 0.0], [-116.88305, 35.24799, 0.0], [-116.8854, 35.2947, 0.0]]"
2886,"Brawley (Seismic Zone) alt 1, Subsection 3","[[-115.70991, 33.25058, 0.0], [-115.68745, 33.20009, 0.0]]"
1782,"Brawley (Seismic Zone) alt 1, Subsection 4","[[-115.68745, 33.20009, 0.0], [-115.66502, 33.1496, 0.0]]"
1671,"Brawley (Seismic Zone) alt 1, Subsection 5","[[-115.66502, 33.1496, 0.0], [-115.64261, 33.0991, 0.0]]"
1343,"Brawley (Seismic Zone) alt 1, Subsection 6","[[-115.64261, 33.0991, 0.0], [-115.62022, 33.04861, 0.0]]"
717,"Brawley (Seismic Zone) alt 1, Subsection 7","[[-115.62022, 33.04861, 0.0], [-115.59786, 32.9981, 0.0]]"
1578,"Brawley (Seismic Zone) alt 1, Subsection 8","[[-115.59786, 32.9981, 0.0], [-115.57553, 32.9476, 0.0]]"
441,"Brawley (Seismic Zone) alt 1, Subsection 9","[[-115.57553, 32.9476, 0.0], [-115.55323, 32.89708, 0.0]]"
1258,"Imperial, Subsection 11","[[-115.53602, 32.88087, 0.0], [-115.55254, 32.92551, 0.0]]"
2272,"Imperial, Subsection 10","[[-115.50489, 32.84215, 0.0], [-115.53586, 32.88044, 0.0], [-115.53602, 32.88087, 0.0]]"
2093,"Imperial, Subsection 4","[[-115.30318, 32.61887, 0.0], [-115.3368, 32.65606, 0.0]]"
826,"Imperial, Subsection 3","[[-115.2696, 32.58166, 0.0], [-115.30318, 32.61887, 0.0]]"
944,"Verdugo, Subsection 3","[[-118.35271, 34.21831, 0.0], [-118.36569, 34.22274, 0.0], [-118.40775, 34.25383, 0.0], [-118.42055, 34.26115, 0.0]]"
2067,"Verdugo, Subsection 2","[[-118.27606, 34.18724, 0.0], [-118.29071, 34.19714, 0.0], [-118.35271, 34.21831, 0.0]]"
410,"Hayward (So) 2011 CFM, Subsection 1","[[-121.85771, 37.4396, 0.0], [-121.91312, 37.48204, 0.0]]"
1983,"Hayward (So) 2011 CFM, Subsection 2","[[-121.91312, 37.48204, 0.0], [-121.91453, 37.48312, 0.0], [-121.95479, 37.53341, 0.0]]"
714,"Hayward (So) 2011 CFM, Subsection 3","[[-121.95479, 37.53341, 0.0], [-121.99616, 37.58499, 0.0]]"
1716,"Hayward (So) 2011 CFM, Subsection 4","[[-121.99616, 37.58499, 0.0], [-122.00413, 37.59493, 0.0], [-122.0437, 37.63304, 0.0]]"
102,"Hayward (So) 2011 CFM, Subsection 5","[[-122.0437, 37.63304, 0.0], [-122.05088, 37.63995, 0.0], [-122.09202, 37.68072, 0.0]]"
2201,"Hayward (So) 2011 CFM, Subsection 6","[[-122.09202, 37.68072, 0.0], [-122.09226, 37.68095, 0.0], [-122.13498, 37.73152, 0.0]]"
152,"Hayward (So) 2011 CFM, Subsection 7","[[-122.13498, 37.73152, 0.0], [-122.17796, 37.78233, 0.0]]"
1368,"Hayward (No) 2011 CFM, Subsection 0","[[-122.17796, 37.78233, 0.0], [-122.2094, 37.82337, 0.0]]"
2091,"Hayward (No) 2011 CFM, Subsection 1","[[-122.2094, 37.82337, 0.0], [-122.21612, 37.83213, 0.0], [-122.24241, 37.86363, 0.0]]"
1012,"Hayward (No) 2011 CFM, Subsection 2","[[-122.24241, 37.86363, 0.0], [-122.27587, 37.90367, 0.0]]"
2061,"Hayward (No) 2011 CFM, Subsection 3","[[-122.27587, 37.90367, 0.0], [-122.29734, 37.92933, 0.0], [-122.30999, 37.94337, 0.0]]"
840,"Hayward (No) 2011 CFM, Subsection 4","[[-122.30999, 37.94337, 0.0], [-122.34524, 37.98246, 0.0]]"
2206,"Hayward (No) 2011 CFM, Subsection 5","[[-122.34524, 37.98246, 0.0], [-122.38053, 38.02155, 0.0]]"
261,"Hayward (No) 2011 CFM, Subsection 6","[[-122.38053, 38.02155, 0.0], [-122.413, 38.05746, 0.0], [-122.41525, 38.06092, 0.0]]"
1108,"Hayward (No) 2011 CFM, Subsection 7","[[-122.41525, 38.06092, 0.0], [-122.44302, 38.10361, 0.0]]"
1268,"Hayward (No) 2011 CFM, Subsection 8","[[-122.44302, 38.10361, 0.0], [-122.44447, 38.10584, 0.0], [-122.45884, 38.14988, 0.0]]"
345,"Hayward (No) 2011 CFM, Subsection 9","[[-122.45884, 38.14988, 0.0], [-122.47402, 38.19634, 0.0]]"
1854,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 0","[[-122.44004, 38.16672, 0.0], [-122.48528, 38.20588, 0.0]]"
780,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 1","[[-122.48528, 38.20588, 0.0], [-122.48639, 38.20684, 0.0], [-122.5241, 38.24909, 0.0]]"
2659,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 2","[[-122.5241, 38.24909, 0.0], [-122.54279, 38.27002, 0.0], [-122.56475, 38.29124, 0.0]]"
1934,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 3","[[-122.56475, 38.29124, 0.0], [-122.60727, 38.33228, 0.0]]"
113,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 4","[[-122.60727, 38.33228, 0.0], [-122.63916, 38.36302, 0.0], [-122.64764, 38.37451, 0.0]]"
1684,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 5","[[-122.64764, 38.37451, 0.0], [-122.67316, 38.40905, 0.0], [-122.67974, 38.42096, 0.0]]"
1506,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 6","[[-122.67974, 38.42096, 0.0], [-122.70563, 38.46776, 0.0], [-122.70711, 38.46926, 0.0]]"
558,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 7","[[-122.70711, 38.46926, 0.0], [-122.7485, 38.51108, 0.0]]"
2468,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 8","[[-122.7485, 38.51108, 0.0], [-122.76006, 38.52276, 0.0], [-122.78875, 38.55358, 0.0]]"
1807,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 9","[[-122.78875, 38.55358, 0.0], [-122.82859, 38.59634, 0.0]]"
1923,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 10","[[-122.82859, 38.59634, 0.0], [-122.86716, 38.63767, 0.0], [-122.86856, 38.63903, 0.0]]"
1792,"San Jacinto (Lytle Creek connector), Subsection 0","[[-117.50122, 34.2466, 0.0], [-117.45153, 34.191, 0.0]]"
1002,"San Jacinto (Lytle Creek connector), Subsection 1","[[-117.45153, 34.191, 0.0], [-117.44196, 34.18028, 0.0], [-117.38969, 34.14502, 0.0]]"
571,"San Jacinto (Lytle Creek connector), Subsection 2","[[-117.38969, 34.14502, 0.0], [-117.325, 34.1013, 0.0]]"
255,"San Jacinto (San Bernardino), Subsection 3","[[-117.33819, 34.11994, 0.0], [-117.325, 34.1013, 0.0], [-117.28951, 34.06733, 0.0]]"
1406,"San Jacinto (San Bernardino), Subsection 4","[[-117.28951, 34.06733, 0.0], [-117.237, 34.017, 0.0]]"
2728,"San Jacinto (San Jacinto Valley) rev, Subsection 0","[[-117.237, 34.017, 0.0], [-117.222, 34.0067, 0.0], [-117.18733, 33.97999, 0.0]]"
2362,"San Jacinto (San Jacinto Valley) rev, Subsection 1","[[-117.18733, 33.97999, 0.0], [-117.13843, 33.94227, 0.0]]"
2887,"San Jacinto (San Jacinto Valley) rev, Subsection 2","[[-117.13843, 33.94227, 0.0], [-117.08958, 33.90453, 0.0]]"
184,"San Jacinto (Stepovers Combined), Subsection 0","[[-117.08958, 33.90453, 0.0], [-117.04569, 33.86253, 0.0]]"
2733,"San Jacinto (Stepovers Combined), Subsection 1","[[-117.04569, 33.86253, 0.0], [-117.00185, 33.82051, 0.0]]"
1260,"San Jacinto (Stepovers Combined), Subsection 2","[[-117.00185, 33.82051, 0.0], [-116.95805, 33.77848, 0.0]]"
1984,"San Jacinto (Stepovers Combined), Subsection 3","[[-116.95805, 33.77848, 0.0], [-116.9143, 33.73643, 0.0]]"
2342,"San Jacinto (Anza) rev, Subsection 0","[[-116.9143, 33.73643, 0.0], [-116.8457, 33.69723, 0.0]]"
301,"San Jacinto (Anza) rev, Subsection 1","[[-116.8457, 33.69723, 0.0], [-116.84472, 33.69667, 0.0], [-116.77916, 33.65569, 0.0]]"
288,"San Jacinto (Anza) rev, Subsection 2","[[-116.77916, 33.65569, 0.0], [-116.71272, 33.61407, 0.0]]"
224,"San Clemente, Subsection 0","[[-117.38254, 31.99493, 0.0], [-117.41949, 32.01944, 0.0]]"
1221,"San Clemente, Subsection 1","[[-117.41949, 32.01944, 0.0], [-117.44862, 32.03876, 0.0], [-117.45738, 32.04274, 0.0]]"
2761,"San Clemente, Subsection 2","[[-117.45738, 32.04274, 0.0], [-117.49874, 32.06155, 0.0]]"
36,"San Clemente, Subsection 3","[[-117.49874, 32.06155, 0.0], [-117.50254, 32.06328, 0.0], [-117.5327, 32.08881, 0.0]]"
1163,"San Clemente, Subsection 4","[[-117.5327, 32.08881, 0.0], [-117.5551, 32.10776, 0.0], [-117.56916, 32.11288, 0.0]]"
1605,"San Clemente, Subsection 5","[[-117.56916, 32.11288, 0.0], [-117.60437, 32.12567, 0.0], [-117.61067, 32.1307, 0.0]]"
1023,"San Clemente, Subsection 6","[[-117.61067, 32.1307, 0.0], [-117.64488, 32.15796, 0.0]]"
2361,"San Clemente, Subsection 7","[[-117.64488, 32.15796, 0.0], [-117.66487, 32.17387, 0.0], [-117.6769, 32.18693, 0.0]]"
163,"San Clemente, Subsection 8","[[-117.6769, 32.18693, 0.0], [-117.69236, 32.20371, 0.0], [-117.70948, 32.21522, 0.0]]"
1291,"San Clemente, Subsection 9","[[-117.70948, 32.21522, 0.0], [-117.73662, 32.23346, 0.0], [-117.74582, 32.24044, 0.0]]"
263,"San Clemente, Subsection 10","[[-117.74582, 32.24044, 0.0], [-117.77425, 32.26201, 0.0], [-117.78032, 32.26745, 0.0]]"
1123,"San Clemente, Subsection 11","[[-117.78032, 32.26745, 0.0], [-117.81263, 32.29637, 0.0]]"
505,"San Clemente, Subsection 12","[[-117.81263, 32.29637, 0.0], [-117.82937, 32.31135, 0.0], [-117.84473, 32.32546, 0.0]]"
578,"San Clemente, Subsection 13","[[-117.84473, 32.32546, 0.0], [-117.8766, 32.35474, 0.0]]"
821,"San Clemente, Subsection 14","[[-117.8766, 32.35474, 0.0], [-117.87782, 32.35586, 0.0], [-117.907, 32.38513, 0.0]]"
2543,"San Clemente, Subsection 15","[[-117.907, 32.38513, 0.0], [-117.91475, 32.3929, 0.0], [-117.92736, 32.42054, 0.0]]"
325,"San Clemente, Subsection 16","[[-117.92736, 32.42054, 0.0], [-117.94431, 32.45766, 0.0]]"
1737,"San Clemente, Subsection 17","[[-117.94431, 32.45766, 0.0], [-117.9534, 32.47754, 0.0], [-117.96368, 32.49385, 0.0]]"
2803,"San Clemente, Subsection 18","[[-117.96368, 32.49385, 0.0], [-117.98584, 32.52896, 0.0]]"
47,"San Clemente, Subsection 19","[[-117.98584, 32.52896, 0.0], [-117.9955, 32.54426, 0.0], [-118.01516, 32.55941, 0.0]]"
1668,"San Clemente, Subsection 20","[[-118.01516, 32.55941, 0.0], [-118.04587, 32.58308, 0.0], [-118.04839, 32.58728, 0.0]]"
601,"San Clemente, Subsection 21","[[-118.04839, 32.58728, 0.0], [-118.06968, 32.62279, 0.0]]"
137,"San Clemente, Subsection 22","[[-118.06968, 32.62279, 0.0], [-118.08088, 32.64147, 0.0], [-118.09764, 32.65397, 0.0]]"
657,"San Clemente, Subsection 23","[[-118.09764, 32.65397, 0.0], [-118.13301, 32.68035, 0.0]]"
2552,"San Clemente, Subsection 24","[[-118.13301, 32.68035, 0.0], [-118.16498, 32.70417, 0.0], [-118.16871, 32.70639, 0.0]]"
389,"San Clemente, Subsection 25","[[-118.16871, 32.70639, 0.0], [-118.20733, 32.72934, 0.0]]"
2422,"San Clemente, Subsection 26","[[-118.20733, 32.72934, 0.0], [-118.22636, 32.74064, 0.0], [-118.24433, 32.75402, 0.0]]"
1069,"San Clemente, Subsection 27","[[-118.24433, 32.75402, 0.0], [-118.26617, 32.77027, 0.0], [-118.27771, 32.78205, 0.0]]"
2155,"San Clemente, Subsection 28","[[-118.27771, 32.78205, 0.0], [-118.30778, 32.81277, 0.0]]"
1896,"San Clemente, Subsection 29","[[-118.30778, 32.81277, 0.0], [-118.33066, 32.83611, 0.0], [-118.33612, 32.84447, 0.0]]"
682,"Fish Slough 2011 CFM, Subsection 1","[[-118.39524, 37.51565, 0.0], [-118.39709, 37.47404, 0.0], [-118.4012, 37.44963, 0.0]]"
497,"Fish Slough 2011 CFM, Subsection 2","[[-118.4012, 37.44963, 0.0], [-118.40469, 37.42886, 0.0], [-118.38683, 37.38583, 0.0]]"
79,"Fish Slough 2011 CFM, Subsection 3","[[-118.38683, 37.38583, 0.0], [-118.37722, 37.36264, 0.0], [-118.39971, 37.3248, 0.0]]"
1816,"Owens Valley Keough Hot Springs, Subsection 2","[[-118.39258, 37.28579, 0.0], [-118.4133, 37.3193, 0.0], [-118.41006, 37.33332, 0.0]]"
938,"Owens Valley Keough Hot Springs, Subsection 1","[[-118.37567, 37.23747, 0.0], [-118.37493, 37.25722, 0.0], [-118.39258, 37.28579, 0.0]]"
2776,"Owens Valley Keough Hot Springs, Subsection 0","[[-118.34453, 37.19276, 0.0], [-118.37579, 37.23434, 0.0], [-118.37567, 37.23747, 0.0]]"
2500,"Owens Valley, Subsection 16","[[-118.30533, 37.17995, 0.0], [-118.329, 37.234, 0.0]]"
1120,"Owens Valley, Subsection 15","[[-118.2817, 37.12589, 0.0], [-118.30533, 37.17995, 0.0]]"
1781,"Owens Valley, Subsection 14","[[-118.2581, 37.07183, 0.0], [-118.2817, 37.12589, 0.0]]"
2359,"Owens Valley, Subsection 13","[[-118.23453, 37.01777, 0.0], [-118.2581, 37.07183, 0.0]]"
2795,"Owens Valley, Subsection 12","[[-118.211, 36.9637, 0.0], [-118.23453, 37.01777, 0.0]]"
1302,"Owens Valley, Subsection 11","[[-118.18705, 36.90975, 0.0], [-118.197, 36.9315, 0.0], [-118.211, 36.9637, 0.0]]"
669,"Owens Valley, Subsection 10","[[-118.16246, 36.85599, 0.0], [-118.18705, 36.90975, 0.0]]"
388,"Owens Valley, Subsection 9","[[-118.13468, 36.80325, 0.0], [-118.16, 36.8506, 0.0], [-118.16246, 36.85599, 0.0]]"
1354,"Owens Valley, Subsection 8","[[-118.10823, 36.7501, 0.0], [-118.119, 36.7739, 0.0], [-118.13468, 36.80325, 0.0]]"
2147,"Owens Valley, Subsection 7","[[-118.08389, 36.69628, 0.0], [-118.10823, 36.7501, 0.0]]"
720,"Owens Valley, Subsection 6","[[-118.071, 36.64001, 0.0], [-118.083, 36.6943, 0.0], [-118.08389, 36.69628, 0.0]]"
1862,"San Diego Trough south, Subsection 16","[[-117.06818, 31.9479, 0.0], [-117.05261, 31.91339, 0.0]]"
3,"San Diego Trough south, Subsection 9","[[-117.23569, 32.16052, 0.0], [-117.21369, 32.14046, 0.0], [-117.20823, 32.13207, 0.0]]"
2806,"San Diego Trough south, Subsection 8","[[-117.26285, 32.1894, 0.0], [-117.243, 32.16718, 0.0], [-117.23569, 32.16052, 0.0]]"
439,"San Diego Trough south, Subsection 7","[[-117.28919, 32.21887, 0.0], [-117.26285, 32.1894, 0.0]]"
319,"San Diego Trough south, Subsection 6","[[-117.31556, 32.24833, 0.0], [-117.28919, 32.21887, 0.0]]"
867,"San Diego Trough north alt1, Subsection 10","[[-117.62521, 32.72592, 0.0], [-117.6303, 32.7339, 0.0], [-117.64997, 32.75663, 0.0]]"
1083,"San Diego Trough north alt1, Subsection 11","[[-117.64997, 32.75663, 0.0], [-117.6618, 32.7703, 0.0], [-117.67456, 32.7875, 0.0]]"
404,"San Diego Trough north alt1, Subsection 12","[[-117.67456, 32.7875, 0.0], [-117.6802, 32.7951, 0.0], [-117.69702, 32.81952, 0.0]]"
42,"San Diego Trough north alt1, Subsection 13","[[-117.69702, 32.81952, 0.0], [-117.7008, 32.825, 0.0], [-117.72048, 32.85103, 0.0]]"
2399,"San Diego Trough north alt1, Subsection 14","[[-117.72048, 32.85103, 0.0], [-117.7228, 32.8541, 0.0], [-117.735, 32.8706, 0.0], [-117.74004, 32.88406, 0.0]]"
1715,"San Diego Trough north alt1, Subsection 15","[[-117.74004, 32.88406, 0.0], [-117.7402, 32.8845, 0.0], [-117.76057, 32.91699, 0.0]]"
2705,"San Diego Trough north alt1, Subsection 16","[[-117.76057, 32.91699, 0.0], [-117.7612, 32.918, 0.0], [-117.7785, 32.9342, 0.0], [-117.78853, 32.94573, 0.0]]"
1568,"San Diego Trough north alt1, Subsection 17","[[-117.78853, 32.94573, 0.0], [-117.7899, 32.9473, 0.0], [-117.8162, 32.964, 0.0], [-117.82276, 32.96917, 0.0]]"
696,"San Diego Trough north alt1, Subsection 18","[[-117.82276, 32.96917, 0.0], [-117.8313, 32.9759, 0.0], [-117.85513, 32.99456, 0.0]]"
2588,"San Diego Trough north alt1, Subsection 19","[[-117.85513, 32.99456, 0.0], [-117.8562, 32.9954, 0.0], [-117.88173, 33.02427, 0.0]]"
1205,"San Diego Trough north alt1, Subsection 20","[[-117.88173, 33.02427, 0.0], [-117.8883, 33.0317, 0.0], [-117.90966, 33.05314, 0.0]]"
2845,"San Diego Trough north alt1, Subsection 21","[[-117.90966, 33.05314, 0.0], [-117.9159, 33.0594, 0.0], [-117.93458, 33.08383, 0.0]]"
2175,"San Diego Trough north alt1, Subsection 22","[[-117.93458, 33.08383, 0.0], [-117.9507, 33.1049, 0.0], [-117.96019, 33.11408, 0.0]]"
2352,"San Diego Trough north alt1, Subsection 23","[[-117.96019, 33.11408, 0.0], [-117.9787, 33.132, 0.0], [-117.99209, 33.13948, 0.0]]"
906,"San Diego Trough north alt1, Subsection 24","[[-117.99209, 33.13948, 0.0], [-117.9984, 33.143, 0.0], [-118.0017, 33.1622, 0.0], [-118.00916, 33.17177, 0.0]]"
2748,"San Diego Trough north alt1, Subsection 25","[[-118.00916, 33.17177, 0.0], [-118.0205, 33.1863, 0.0], [-118.03058, 33.20423, 0.0]]"
923,"San Diego Trough north alt1, Subsection 26","[[-118.03058, 33.20423, 0.0], [-118.0399, 33.2208, 0.0], [-118.05215, 33.23664, 0.0]]"
1428,"Newport-Inglewood (Offshore), Subsection 12","[[-117.49485, 33.22088, 0.0], [-117.48698, 33.21629, 0.0], [-117.46105, 33.18925, 0.0]]"
2501,"Newport-Inglewood (Offshore), Subsection 13","[[-117.46105, 33.18925, 0.0], [-117.42914, 33.15593, 0.0]]"
215,"Rose Canyon, Subsection 19","[[-117.40661, 33.11814, 0.0], [-117.41, 33.124, 0.0], [-117.4355, 33.141, 0.0]]"
2771,"Rose Canyon, Subsection 18","[[-117.38562, 33.08942, 0.0], [-117.399, 33.105, 0.0], [-117.40661, 33.11814, 0.0]]"
2819,"Rose Canyon, Subsection 17","[[-117.36208, 33.06197, 0.0], [-117.38562, 33.08942, 0.0]]"
2892,"Rose Canyon, Subsection 16","[[-117.33854, 33.03452, 0.0], [-117.36208, 33.06197, 0.0]]"
2017,"Carlsbad, Subsection 4","[[-117.44685, 32.99934, 1.6], [-117.44774, 33.01218, 1.6], [-117.47089, 33.03394, 1.6]]"
59,"Carlsbad, Subsection 3","[[-117.44393, 32.95739, 1.6], [-117.44685, 32.99934, 1.6]]"
994,"Carlsbad, Subsection 2","[[-117.45143, 32.91615, 1.6], [-117.44321, 32.94712, 1.6], [-117.44393, 32.95739, 1.6]]"
171,"Carlsbad, Subsection 1","[[-117.4623, 32.87513, 1.6], [-117.45143, 32.91615, 1.6]]"
2535,"Carlsbad, Subsection 0","[[-117.47315, 32.83411, 1.6], [-117.4623, 32.87513, 1.6]]"
