ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing
168945,-119.1632917,35.34969436,-119.1632956,35.34886985,-119.16329365,35.349282105,0.091682,2691,609.6,168945,1,137.4,178.0,22.0,156.00000000000003,,137.4,-119.83981863707284,7.666367241795986,0.25,75,90
169686,-117.1563051,33.78674136,-117.1563095,33.78595393,-117.1563073,33.786347645,0.087559,2693,609.6,169686,1,4008.9,177.0,278.0,101.0,,4008.9,-118.07514404625772,9.386276992767593,0.25,75,90
169852,-117.1365619,33.68186041,-117.1365627,33.68110166,-117.1365623,33.681481035,0.084369,2693,609.6,169852,1,2482.2,176.8,241.0,115.8,,2482.2,-118.05217487048353,9.408452141991054,0.25,75,90
169917,-117.1323785,33.63784879,-117.1324077,33.63715914,-117.1323931,33.637503965,0.076733,2693,609.6,169917,1,7445.6,178.8,223.0,135.8,,7445.6,-118.04605004672216,9.414364250550399,0.25,75,90
169949,-117.1290563,33.61563326,-117.1288892,33.61484543,-117.12897275,33.615239345,0.088959,2693,609.6,169949,1,9972.8,166.7,267.0,100.3,,9972.8,-118.04182854046294,9.418438902164251,0.25,75,90
170326,-117.8624984,33.81427566,-117.862498,33.8134781,-117.8624982,33.81387688,0.088685,2694,609.6,170326,1,544.2,177.1,343.0,165.90000000000006,,544.2,-118.67821078413634,8.802020885531048,0.25,75,90
170882,-122.3932386,37.75765285,-122.3932988,37.75826709,-122.3932687,37.75795997,0.068505,2699,660.4,170882,1,34.2,355.2,112.0,116.80000000000004,,34.2,-122.51788831906725,5.006878341664947,0.25,75,90
170882,-122.3932386,37.75765285,-122.3932988,37.75826709,-122.3932687,37.75795997,0.068505,2699,660.4,170882,1,34.2,355.2,112.0,116.80000000000004,,34.2,-122.51788831906725,5.006878341664947,0.25,75,90
171588,-122.3632106,37.53833238,-122.3630976,37.53766086,-122.3631541,37.53799662,0.075331,2699,660.4,171588,1,658.0,172.0,208.0,143.99999999999997,,658.0,-122.4924451392878,5.032354916045221,0.25,75,90
171611,-122.3574448,37.52711487,-122.3572922,37.52632332,-122.3573685,37.526719095,0.089039,2699,660.4,171611,1,295.0,170.9,278.0,107.1,,295.0,-122.48775338913943,5.037052475983779,0.25,75,90
172100,-122.0916748,37.41153717,-122.0906778,37.41151327,-122.0911763,37.41152522,0.088096,2699,660.4,172100,1,44.1,91.2,338.0,113.20000000000005,,44.1,-122.2742205592667,5.250732132003119,0.25,75,90
172222,-122.0193842,37.40425869,-122.0184742,37.40446464,-122.0189292,37.404361665,0.083579,2699,660.4,172222,1,507.9,73.6,128.0,125.6,,507.9,-122.21637936425311,5.308572411241053,0.25,75,90
172960,-118.1908493,33.87509537,-118.1915436,33.87481308,-118.19119645,33.874954225,0.071371,2700,660.4,172960,1,35.8,241.3,148.0,93.3,,35.8,-118.96033977834014,8.527392311293202,0.25,75,90
172991,-118.2025424,33.85552029,-118.2027617,33.85506996,-118.20265205,33.855295125,0.054014,2700,660.4,172991,1,727.2,199.4,118.0,98.6,,727.2,-118.96912087994899,8.518831849471496,0.25,75,90
173053,-118.2145067,33.82157197,-118.2150854,33.82098804,-118.21479605,33.821280005,0.084106,2700,660.4,173053,1,391.2,216.9,154.0,117.10000000000002,,391.2,-118.97781034041944,8.5103599749154,0.25,75,90
173377,-122.0502054,39.35581434,-122.0490713,39.35579789,-122.04963835,39.355806115,0.097525,2702,762.0,173377,1,910.3,90.5,25.0,114.5,,910.3,-122.26108553576123,5.263868502718201,0.25,75,90
173554,-121.8925312,39.36188336,-121.8916482,39.3617901,-121.8920897,39.36183673,0.076617,2702,762.0,173554,1,1038.3,97.0,38.0,121.0,,1038.3,-122.13849921614951,5.386423012199192,0.25,75,90
173611,-121.839379,39.3596639,-121.8388892,39.35900607,-121.8391341,39.359334985,0.084403,2702,762.0,173611,1,363.8,149.2,243.0,93.8,,363.8,-122.0972303336421,5.427662850729458,0.25,75,90
173939,-122.3012792,37.88861413,-122.3010801,37.88797319,-122.30117965,37.88829366,0.07338,2705,762.0,173939,1,109.9,165.7,209.0,136.7,,109.9,-122.44562948429696,5.079223650424436,0.25,75,90
174618,-122.0809278,37.58721029,-122.0808446,37.58641726,-122.0808862,37.586813775,0.088485,2706,762.0,174618,1,838.8,174.7,79.0,95.7,,838.8,-122.26770946358656,5.257244009175073,0.25,75,90
174840,-121.9859871,37.51855375,-121.9859222,37.51855102,-121.98595465,37.518552385,0.005732,2706,762.0,174840,1,154.3,92.4,214.0,121.60000000000002,,154.3,-122.19124028334817,5.333705533406657,0.25,75,90
175058,-122.4021354,37.68869587,-122.4017001,37.68831606,-122.40191775,37.688505965,0.057016,2707,762.0,175058,1,1806.0,137.3,165.0,152.3,,1806.0,-122.52432148543977,5.00043622847857,0.25,75,90
175083,-122.392869,37.67760404,-122.3923341,37.67703763,-122.39260155,37.677320835,0.078631,2707,762.0,175083,1,1100.7,142.7,31.0,111.70000000000002,,1100.7,-122.51683400021896,5.007934107466629,0.25,75,90
175153,-122.4084879,37.65368483,-122.4088058,37.6530838,-122.40864685,37.653384315,0.072455,2707,762.0,175153,1,36.2,202.4,281.0,101.40000000000003,,36.2,-122.5294552869521,4.995295142061396,0.25,75,90
175271,-122.3851432,37.60489034,-122.3844203,37.60441721,-122.38478175,37.604653775,0.082603,2707,762.0,175271,1,205.3,129.1,266.0,136.9,,205.3,-122.51013176586709,5.014645412576725,0.25,75,90
175514,-122.2729874,37.51917648,-122.272995,37.51908875,-122.2729912,37.519132615,0.009778,2707,762.0,175514,1,4.9,183.5,54.0,129.5,,4.9,-122.42037801284093,5.104499206674885,0.25,75,90
175602,-122.2311768,37.48916428,-122.2311319,37.48855541,-122.23115435,37.488859845,0.067819,2707,762.0,175602,1,147.2,176.2,329.0,152.8,,147.2,-122.38674384714216,5.1381604536821675,0.25,75,90
176105,-122.4142761,37.58985901,-122.4136963,37.58914185,-122.4139862,37.58950043,0.094705,2708,762.0,176105,1,87.8,146.9,242.0,95.1,,87.8,-122.53330733537749,4.991437543068678,0.25,75,90
176208,-122.3647668,37.54389886,-122.3644976,37.54316575,-122.3646322,37.543532305,0.084903,2708,762.0,176208,1,740.3,163.3,106.0,122.69999999999996,,740.3,-122.49366151928251,5.031137012065474,0.25,75,90
176412,-122.2717361,37.4572525,-122.2714649,37.45729226,-122.2716005,37.45727238,0.024343,2708,762.0,176412,1,12.2,79.1,1.0,101.9,,12.2,-122.41878875318449,5.106089874839287,0.25,75,90
176731,-122.0849004,37.40950729,-122.0840547,37.40909189,-122.08447755,37.40929959,0.087824,2708,762.0,176731,1,462.8,121.1,1.0,120.1,,462.8,-122.26884325666731,5.256110096068452,0.25,75,90
176949,-121.9411907,37.41426329,-121.9407295,37.41476356,-121.9409601,37.414513425,0.068946,2708,762.0,176949,1,292.4,35.7,252.0,143.70000000000002,,292.4,-122.15413366956639,5.370797126158765,0.25,75,90
177160,-122.4242319,37.69153538,-122.4246368,37.69073868,-122.42443435,37.69113703,0.095485,2709,762.0,177160,1,898.3,201.6,20.0,178.4000000000002,,898.3,-122.54225822480576,4.982473476774581,0.25,75,90
177800,-121.4716635,36.87371185,-121.4706413,36.87339797,-121.4711524,36.87355491,0.097395,2712,762.0,177800,1,3106.1,110.0,178.0,112.0,,3106.1,-121.76939448931641,5.754925210028711,0.25,75,90
177838,-121.4360657,36.86352539,-121.4355659,36.86385536,-121.4358158,36.863690375,0.057648,2712,762.0,177838,1,28.8,49.7,342.0,112.29999999999998,,28.8,-121.74072874696137,5.783510861673299,0.25,75,90
178597,-119.8064742,35.60941312,-119.8060168,35.60882965,-119.8062455,35.609121385,0.076936,2713,762.0,178597,1,3852.4,145.5,70.0,104.5,,3852.4,-120.38080832030796,7.133313750484192,0.25,75,90
178790,-119.7095923,35.4856371,-119.7090137,35.48487738,-119.709303,35.48525724,0.099402,2713,762.0,178790,1,12163.3,146.2,80.0,113.8,,12163.3,-120.29668781947818,7.216359372702799,0.25,75,90
178818,-119.695836,35.46798832,-119.6952546,35.46723539,-119.6955453,35.467611855,0.098902,2713,762.0,178818,1,14487.0,145.8,54.0,91.8,,14487.0,-120.28472582728841,7.228163874717978,0.25,75,90
179120,-119.539852,35.28219821,-119.5393541,35.28174343,-119.53960305,35.28197082,0.067822,2713,762.0,179120,1,21755.3,136.1,196.0,120.1,,21755.3,-120.14926753088942,7.361757026842376,0.25,75,90
179552,-119.2212328,35.09736621,-119.2205608,35.09703402,-119.2208968,35.097200115,0.071429,2713,762.0,179552,1,4320.8,118.9,1.0,117.90000000000002,,4320.8,-119.87786382926406,7.628961238655033,0.25,75,90
179574,-119.202235,35.08803147,-119.2013639,35.08760492,-119.20179945,35.087818195,0.092367,2713,762.0,179574,1,2289.9,118.6,3.0,115.6,,2289.9,-119.86161737683007,7.644936280477536,0.25,75,90
179849,-118.9919556,34.9772264,-118.9912301,34.97669485,-118.99159285,34.976960625,0.088673,2713,762.0,179849,1,3431.3,129.4,67.0,117.6,,3431.3,-119.68215760077594,7.821243804590731,0.25,75,90
180171,-114.5047468,34.71307188,-114.5037081,34.71312932,-114.50422745,34.7131006,0.095156,2714,762.0,180171,1,336.1,81.3,67.0,165.70000000000002,,336.1,-115.87480056825461,11.482011868648103,0.25,75,90
180323,-119.4348905,35.11853478,-119.4357293,35.11833698,-119.4353099,35.11843588,0.079399,2715,762.0,180323,1,210.1,251.9,111.0,140.89999999999998,,210.1,-120.05688300751754,7.452782197180373,0.25,75,90
180539,-119.1166727,35.05814482,-119.1177398,35.05829138,-119.11720625,35.0582181,0.098486,2717,762.0,180539,1,547.2,277.3,12.0,94.70000000000002,,547.2,-119.79006540111298,7.715265487448711,0.25,75,90
181281,-115.0787107,34.6874355,-115.0797451,34.68733104,-115.0792279,34.68738327,0.095288,2718,762.0,181281,1,23118.1,258.5,127.0,131.5,,23118.1,-116.36462655821204,11.020738112706663,0.25,75,90
181362,-115.1583834,34.68203519,-115.1593864,34.68201083,-115.1588849,34.68202301,0.091752,2718,762.0,181362,1,15742.3,263.8,284.0,159.80000000000007,,15742.3,-116.43222380036755,10.956832760133366,0.25,75,90
181621,-115.4224949,34.67415938,-115.4235818,34.67411533,-115.42303835,34.674137355,0.099514,2718,762.0,181621,1,8524.0,262.9,152.0,110.9,,8524.0,-116.6569863010089,10.743922100430897,0.25,75,90
181742,-115.5404292,34.68686474,-115.5414357,34.68703358,-115.54093245,34.68694916,0.093922,2718,762.0,181742,1,19611.3,277.2,119.0,158.20000000000002,,19611.3,-116.7584523129961,10.64759539139398,0.25,75,90
181760,-115.5583857,34.69013947,-115.5594359,34.69033811,-115.5589108,34.69023879,0.098527,2718,762.0,181760,1,21307.8,278.6,139.0,139.60000000000002,,21307.8,-116.77401871397791,10.632805937234076,0.25,75,90
181845,-115.6447431,34.70314368,-115.6456083,34.70316289,-115.6451757,34.703153285,0.079121,2718,762.0,181845,1,29398.8,267.3,267.0,179.7000000000007,,29398.8,-116.84845250784339,10.562045224484221,0.25,75,90
181875,-115.6738968,34.7016606,-115.6748649,34.70134,-115.67438085,34.7015003,0.095411,2718,762.0,181875,1,32188.3,244.0,159.0,95.0,,32188.3,-116.87318377196517,10.538519034885999,0.25,75,90
181989,-115.7833481,34.66730118,-115.7843082,34.66732772,-115.78382815,34.66731445,0.087855,2718,762.0,181989,1,27686.8,267.8,162.0,105.79999999999998,,27686.8,-116.96375923780143,10.45229207761834,0.25,75,90
182942,-115.4797055,34.49706692,-115.4791958,34.49639878,-115.47945065,34.49673285,0.087758,2719,762.0,182942,1,755.3,143.4,199.0,124.4,,755.3,-116.69135886706067,10.711305113954262,0.25,75,90
183082,-115.3873885,34.42371837,-115.3865231,34.42326056,-115.3869558,34.423489465,0.094298,2719,762.0,183082,1,11370.9,118.2,212.0,93.8,,11370.9,-116.60660424408114,10.791703751859822,0.25,75,90
183106,-115.3662996,34.41253705,-115.3654617,34.41211174,-115.36588065,34.412324395,0.090248,2719,762.0,183106,1,13683.5,117.2,211.0,93.8,,13683.5,-116.58769937506385,10.809624519361664,0.25,75,90
183125,-115.3504103,34.4043585,-115.3495806,34.403917,-115.34999545,34.40413775,0.090578,2719,762.0,183125,1,15413.1,118.4,220.0,101.60000000000002,,15413.1,-116.57346318967389,10.823116618406942,0.25,75,90
183167,-115.3143042,34.38510151,-115.3134276,34.38463076,-115.3138659,34.384866135,0.095973,2719,762.0,183167,1,19386.6,118.6,224.0,105.4,,19386.6,-116.5410178980541,10.853856385463509,0.25,75,90
183250,-115.2693762,34.34076112,-115.2688177,34.34005361,-115.26909695,34.340407365,0.093908,2719,762.0,183250,1,25960.6,142.4,213.0,109.4,,25960.6,-116.49915587773562,10.893497910681932,0.25,75,90
184308,-114.648789,33.72072445,-114.6480623,33.72033487,-114.64842565,33.72052966,0.079961,2719,762.0,184308,1,6356.9,118.0,215.0,97.0,,6356.9,-115.91333051500162,11.44584410577678,0.25,75,90
184320,-114.6403101,33.71496536,-114.6396086,33.71441618,-114.63995935,33.71469077,0.089101,2719,762.0,184320,1,5330.1,128.5,176.0,132.5,,5330.1,-115.90549406292253,11.45320175046366,0.25,75,90
184778,-116.7491303,34.72255861,-116.7499637,34.72260844,-116.749547,34.722583525,0.076368,2720,762.0,184778,1,2240.5,270.6,167.0,103.6,,2240.5,-117.7866873168209,9.664334694672045,0.25,75,90
184924,-116.8752517,34.6994864,-116.8762389,34.69932278,-116.8757453,34.69940459,0.092064,2720,762.0,184924,1,14581.1,255.2,358.0,102.8,,14581.1,-117.89191556554952,9.563008196430006,0.25,75,90
185424,-117.3124173,34.56714304,-117.3125534,34.56645584,-117.31248535,34.56679944,0.077423,2720,762.0,185424,1,38.7,186.1,36.0,150.09999999999997,,38.7,-118.25299002285207,9.214383162990107,0.25,75,90
185441,-117.3242752,34.5602569,-117.325177,34.56013479,-117.3247261,34.560195845,0.083689,2720,762.0,185441,1,822.0,257.5,237.0,159.5,,822.0,-118.26294965053219,9.204746688290609,0.25,75,90
185504,-117.387128,34.55732617,-117.3881565,34.55732563,-117.38764225,34.5573259,0.094186,2720,762.0,185504,1,2394.4,266.8,41.0,134.20000000000002,,2394.4,-118.3159258263131,9.153471421775409,0.25,75,90
185567,-117.4503947,34.55746507,-117.4511108,34.55747223,-117.45075275,34.55746865,0.065582,2720,762.0,185567,1,33.0,267.5,45.0,137.50000000000003,,33.0,-118.3692220969621,9.101855945989225,0.25,75,90
186122,-117.9910228,34.55785029,-117.9921093,34.55784601,-117.99156605,34.55784815,0.099497,2720,762.0,186122,1,6152.9,266.9,258.0,171.10000000000002,,6152.9,-118.82518964339191,8.659049670965308,0.25,75,90
186125,-117.9942824,34.55783746,-117.995369,34.55783319,-117.9948257,34.557835325,0.099507,2720,762.0,186125,1,6452.7,266.9,22.0,115.10000000000002,,6452.7,-118.82793343351821,8.656378611305689,0.25,75,90
186172,-118.0395172,34.55793587,-118.0404055,34.55793808,-118.03996135,34.557936975,0.081346,2720,762.0,186172,1,6358.5,267.4,273.0,174.39999999999995,,6358.5,-118.86593570959566,8.619375880487267,0.25,75,90
186841,-117.4751933,34.55748272,-117.4761505,34.55747899,-117.4756719,34.557480855,0.087657,2721,762.0,186841,1,2217.6,266.6,332.0,114.6,,2217.6,-118.39025883461446,9.081474291101888,0.25,75,90
187070,-117.7026195,34.5627454,-117.703513,34.56277109,-117.70306625,34.562758245,0.081867,2721,762.0,187070,1,23195.8,269.0,30.0,121.0,,23195.8,-118.58237889079562,8.895120487048208,0.25,75,90
187098,-117.7299657,34.56330502,-117.7308012,34.56317666,-117.73038345,34.56324084,0.077826,2721,762.0,187098,1,22647.9,256.5,356.0,99.5,,22647.9,-118.60543403604247,8.872731352342951,0.25,75,90
187370,-117.9963026,34.55788841,-117.9973786,34.55788339,-117.9968406,34.5578859,0.098536,2721,762.0,187370,1,1895.7,266.8,7.0,100.20000000000005,,1895.7,-118.82963239832446,8.654724643424078,0.25,75,90
187912,-118.396952,34.42430644,-118.3979322,34.42401095,-118.3974421,34.424158695,0.095722,2721,762.0,187912,1,1033.0,247.4,227.0,159.59999999999994,,1033.0,-119.16039465697668,8.332176306398315,0.25,75,90
188140,-118.0292025,34.05851446,-118.0283591,34.0585091,-118.0287808,34.05851178,0.077697,2722,762.0,188140,1,195.1,87.6,211.0,123.4,,195.1,-118.83160840212479,8.652800937309253,0.25,75,90
188263,-117.9471139,34.00888177,-117.9462901,34.00854732,-117.946702,34.008714545,0.084552,2722,762.0,188263,1,1643.2,113.2,343.0,130.2,,1643.2,-118.75956834724481,8.722908844520111,0.25,75,90
188493,-117.7540032,33.98288756,-117.7530296,33.98268164,-117.7535164,33.9827846,0.092643,2722,762.0,188493,1,4606.1,101.3,45.0,123.70000000000002,,4606.1,-118.59434853118258,8.883497310929588,0.25,75,90
188975,-117.3553765,33.93817519,-117.3544632,33.93817392,-117.35491985,33.938174555,0.084254,2722,762.0,188975,1,296.4,86.9,67.0,160.1,,296.4,-118.25312238216644,9.214255105272693,0.25,75,90
189359,-117.0361578,33.94335933,-117.0350952,33.94346619,-117.0356265,33.94341276,0.098738,2722,762.0,189359,1,49.6,79.8,215.0,135.2,,49.6,-117.9814550801312,9.476690499166757,0.25,75,90
189380,-117.019794,33.94419354,-117.018723,33.9441954,-117.0192585,33.94419447,0.098795,2722,762.0,189380,1,1035.6,86.5,249.0,162.50000000000003,,1035.6,-117.96754765071593,9.490103395244228,0.25,75,90
189429,-116.985321,33.94710541,-116.9842545,33.94710922,-116.98478775,33.947107315,0.098377,2722,762.0,189429,1,49.5,86.4,235.0,148.6,,49.5,-117.93833190472392,9.518273223804478,0.25,75,90
189429,-116.985321,33.94710541,-116.9842545,33.94710922,-116.98478775,33.947107315,0.098377,2722,762.0,189429,1,49.5,86.4,235.0,148.6,,49.5,-117.93833190472392,9.518273223804478,0.25,75,90
189778,-116.6801253,33.92419486,-116.6791603,33.92413321,-116.6796428,33.924164035,0.089301,2722,762.0,189778,1,450.4,90.8,115.0,155.8,,450.4,-117.67646648122862,9.7703334566942,0.25,75,90
189965,-116.5188192,33.89212672,-116.5179698,33.89212545,-116.5183945,33.892126085,0.078401,2722,762.0,189965,1,118.3,86.5,161.0,105.5,,118.3,-117.5365564790677,9.90468236983283,0.25,75,90
190466,-116.09727,33.71593258,-116.0963881,33.71562464,-116.09682905,33.71577861,0.088464,2722,762.0,190466,1,10440.5,108.8,251.0,142.20000000000002,,10440.5,-117.16326546159691,10.262007734947195,0.25,75,90
190733,-115.8568786,33.66208019,-115.8559112,33.66201614,-115.8563949,33.662048165,0.089816,2722,762.0,190733,1,4039.8,90.6,170.0,100.6,,4039.8,-116.95263699504616,10.462885821210849,0.25,75,90
191269,-118.483725,34.21272836,-118.4837103,34.21202339,-118.48371765,34.212375875,0.078401,2724,762.0,191269,1,985.2,176.5,110.0,113.5,,985.2,-119.22342263316565,8.270592357615392,0.25,75,90
191368,-118.4586,34.16042189,-118.4581656,34.15984598,-118.4583828,34.160133935,0.075488,2724,762.0,191368,1,360.6,145.4,165.0,160.4,,360.6,-119.19968246752254,8.293793092669064,0.25,75,90
191594,-118.2822775,34.16572041,-118.2818286,34.16539309,-118.28205305,34.16555675,0.05505,2724,762.0,191594,1,1409.4,128.6,199.0,109.59999999999998,,1409.4,-119.05102258217529,8.438951428654311,0.25,75,90
191741,-118.2089646,34.12089857,-118.2080452,34.12072276,-118.2085049,34.120810665,0.086862,2724,762.0,191741,1,878.9,100.3,337.0,123.30000000000008,,878.9,-118.98673609885,8.50165694219509,0.25,75,90
191744,-118.2062062,34.12037115,-118.2052868,34.12019535,-118.2057465,34.12028325,0.086863,2724,762.0,191744,1,617.3,100.3,191.0,90.7,,617.3,-118.98437840886098,8.503955876903486,0.25,75,90
192005,-118.4206019,34.28219966,-118.4199173,34.28155461,-118.4202596,34.281877135,0.095399,2725,762.0,192005,1,526.2,136.0,185.0,131.00000000000003,,526.2,-119.17306724868634,8.319797122515006,0.25,75,90
192010,-118.4175583,34.2793284,-118.4168582,34.2786671,-118.41720825,34.27899775,0.097698,2725,762.0,192010,1,952.3,136.1,193.0,123.09999999999998,,952.3,-119.17036265849558,8.322439223378955,0.25,75,90
192139,-118.3479767,34.21272659,-118.3476056,34.21230192,-118.34779115,34.212514255,0.05826,2725,762.0,192139,1,1480.8,141.4,183.0,138.40000000000003,,1480.8,-119.1087327026722,8.382626074537864,0.25,75,90
192226,-118.2905792,34.17165514,-118.2898139,34.17110589,-118.29019655,34.171380515,0.093204,2725,762.0,192226,1,2047.3,128.2,202.0,106.2,,2047.3,-119.05817614203391,8.431971285205794,0.25,75,90
192807,-118.3040785,33.94322676,-118.3030691,33.94322691,-118.3035738,33.943226835,0.093113,2729,762.0,192807,1,607.7,87.4,73.0,165.6,,607.7,-119.0588083761787,8.431354353584624,0.25,75,90
192914,-118.2187922,33.95349378,-118.2179891,33.95341429,-118.21839065,33.953454035,0.0746,2729,762.0,192914,1,112.4,94.1,202.0,107.9,,112.4,-118.98712842043223,8.501274392213642,0.25,75,90
193004,-118.1577377,33.95860672,-118.1572876,33.95900345,-118.15751265,33.958805085,0.060575,2729,762.0,193004,1,30.3,40.7,269.0,131.7,,30.3,-118.93579940066921,8.551312017170712,0.25,75,90
193245,-118.434066,34.03525484,-118.4338624,34.03491529,-118.4339642,34.035085065,0.042161,2730,762.0,193245,1,4912.4,150.9,164.0,166.90000000000003,,4912.4,-119.17338150294671,8.319490124504137,0.25,75,90
